search_string,predict_under_code,line_no,similarity,filepath
"/** Our current message output status. Follows Project.MSG_XXX. */","private int msgOutputLevel = Project.MSG_INFO; ",56,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/Main.java
"// duplicate equal to add, so we continue","log("duplicate file " + vPath + " found, adding.", Project.MSG_VERBOSE);",1418,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Zip.java
""/*                     if the permission was not explicitly granted or revoked                     the original security manager will do its work                    */"","if (!permOK && origSm != null) { origSm.checkPermission(perm);",193,0.6762589928057554,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/types/Permissions.java
"// -global","cmd.createArgument().setValue(FLAG_GLOBAL); }",157,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCMklbtype.java
"// -rename","cmd.createArgument().setValue(FLAG_RENAME); } else {",144,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCUpdate.java
"// initializes extra data to an empty byte array","setExtra(); }",61,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/zip/ZipEntry.java
"// -obsolete","cmd.createArgument().setValue(FLAG_OBSOLETE); } else {",145,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCLock.java
"// Fall Through","case OnError.REPORT: log(message, Project.MSG_WARN);",346,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Definer.java
"// -noverwrite","cmd.createArgument().setValue(FLAG_NOVERWRITE); }",147,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCUpdate.java
"// we look through the source path elements. If the element is a dir // we look for the file. If it is a zip, we look for the zip entry. // This isn't normal for source paths but we get it for free","return getResourceContainer(sourceLocation, sourcePath.list()); }",130,0.5263157894736842,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/util/depend/AbstractAnalyzer.java
"/* null */","/** Stream to use for logging. */ private static PrintStream out = System.out;",60,0.43243243243243246,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/Main.java
"/* local file header signature     */","* @since 1.1 */",542,0.9433962264150944,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/zip/ZipOutputStream.java
"// set user-defined properties","getProject().copyUserProperties(newProject); ",198,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Ant.java
"// set Java built-in properties separately, // b/c we won't inherit them.","newProject.setSystemProperties(); ",202,0.76,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Ant.java
"// -ctime","cmd.createArgument().setValue(FLAG_CURRENTTIME); } else {",153,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCUpdate.java
""/*               If verbosity is MSG_VERBOSE, that mean we are doing               regular logging (backwards as that sounds).  In that               case, we want to print one message about deleting the               top of the directory tree.  Otherwise, the removeDir               method will handle messages for _all_ directories.             */"","if (verbosity == Project.MSG_VERBOSE) { log("Deleting directory " + dir.getAbsolutePath());",534,0.3208955223880597,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Delete.java
"/* Methods below all add specific selectors */","/** * Add a "Select" selector entry on the selector list.",567,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/types/AbstractFileSet.java
"// expect the worst","int exitCode = 1; try {",195,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/Main.java
"// set all properties from calling project","addAlmostAll(getProject().getProperties()); }",207,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Ant.java
"//now any inner assertions","Iterator it = clause.assertionList.iterator(); while (it.hasNext()) {",178,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/types/Assertions.java
"// -pbranch","cmd.createArgument().setValue(FLAG_PBRANCH); }",163,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCMklbtype.java
"//append the ... suffix if not there already","command.append("..."); }",326,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/types/Assertions.java
"// File[] filesInDir = directory.listFiles();","String[] filesInDir = directory.list(); ",85,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/depend/DirectoryIterator.java
"//convert to lower case in the English locale,","String compiler = rmicType.toLowerCase(Locale.ENGLISH); ",69,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/rmic/RmicAdapterFactory.java
"// has been set explicitly","newProject.setInheritedProperty(MagicNames.PROJECT_BASEDIR, dir.getAbsolutePath());",326,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Ant.java
"// Strip off drive letters! // REVIEW Would a better check be "(File.separator == '\')"?","if (osname.startsWith("windows")) { if (fileName.length() > 2) {",210,0.4742268041237113,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/tar/TarEntry.java
"// -shared","cmd.createArgument().setValue(FLAG_SHARED); }",168,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCMklbtype.java
"// class found but restricted name; this is // actually the case we're looking for in JDK 1.3+, // so catch the exception and return","return true; }",434,0.5,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Available.java
"//this is the list of lu","HashMap launchCommands = new HashMap(); launchCommands.put("-lib", "");",288,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/Main.java
"// change this to get the objects from the other reference","Object o = r.getReferencedObject(getProject()); if (o instanceof FilterChain) {",275,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/types/FilterChain.java
"// help the gc","newProject = null; Enumeration e = properties.elements();",427,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Ant.java
"// may be null if a system property has been added // after the project instance has been initialized","if (m != null) { //map the names",324,0.6504065040650406,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/types/PropertySet.java
"// we have a file. create a stream for it","FileInputStream inFileStream = new FileInputStream(element);",132,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/depend/DirectoryIterator.java
"// remove duplicate properties - last property wins // Needed for backward compatibility","Set set = new HashSet(); for (int i = properties.size() - 1; i >= 0; --i) {",453,0.7333333333333333,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Ant.java
"// Set up a SOSCheckout task","SOSCheckout sosCheckout = new SOSCheckout(); sosCheckout.setProject(project);",223,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/taskdefs/optional/sos/SOSTest.java
"//ignored","} executeTarget("cleanup");",66,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/taskdefs/ZipTest.java
"// Set up a sosCheckout task","SOSCheckout sosCheckout = new SOSCheckout(); sosCheckout.setProject(project);",251,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/taskdefs/optional/sos/SOSTest.java
"// no-op","} }",187,0.3888888888888889,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/taskdefs/CopyTest.java
"// cycle through given args","for (int i = 0; i < args.length; i++) { String arg = args[i];",297,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/Main.java
"// basedir of subant/subant-test2/subant.xml is .. // therefore we expect here the subant subdirectory","File dir3 = project.resolveFile("subant"); ",64,0.6716417910447762,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/taskdefs/SubAntTest.java
"// Now add all references that are not defined in the // subproject, if inheritRefs is true","if (inheritRefs) { for (e = thisReferences.keys(); e.hasMoreElements();) {",511,0.7288135593220338,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Ant.java
"// not Clonable","} ",552,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Ant.java
"// wait 1 second extra to allow for java to start ... // this time was OK on a Win NT machine and on nagoya","private static final int SECURITY_MARGIN = 2000; ",37,0.672,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/taskdefs/JavaTest.java
"// set the flag to display the targets and quit","projectHelp = true; } else if (arg.equals("-find") || arg.equals("-s")) {",409,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/Main.java
"// keep track of what operating systems are supported here.","private boolean supportsSymlinks = Os.isFamily("unix"); ",39,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/DirectoryScannerTest.java
"// basedir and ant.file get special treatment in execute()","continue; }",590,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Ant.java
"// when the test is started by the build.xml of ant // if the property tests.and.ant.share.classloader is not set in the build.xml // a sysproperty with name tests.and.ant.share.classloader and value // ${tests.and.ant.share.classloader} will be set // we are trying to catch this here.","if (shareclassloader == null || (shareclassloader != null && shareclassloader.indexOf("${") == 0)) {",405,0.28771929824561404,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/DirectoryScannerTest.java
"// don't re-set user properties, avoid the warning message","if (newProject.getProperty(key) == null) { // no user property",595,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Ant.java
"//--- NULL JDBC driver just for simple test since there are no db driver // available as a default in Ant :)","public final static String NULL_DRIVER = NullDriver.class.getName(); ",204,0.8082191780821918,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/taskdefs/SQLExecTest.java
"// default directory to the project's base directory","if (dir == null) { dir = getProject().getBaseDir();",584,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/ExecTask.java
"// eat up next arg if present, default to build.xml","if (i < args.length - 1) { searchForThis = args[++i];",412,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/Main.java
"// private static final int BG_BLACK = 40; // private static final int BG_RED = 41; // private static final int BG_GREEN = 42; // private static final int BG_YELLOW = 44; // private static final int BG_BLUE = 44; // private static final int BG_MAGENTA = 45; // private static final int BG_CYAN = 46; // private static final int BG_WHITE = 47;","private static final String PREFIX = "\u001b["; private static final String SUFFIX = "m";",117,0.2229299363057325,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/listener/AnsiColorLogger.java
"// no user property","newProject.setNewProperty(key, value); }",597,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Ant.java
"// assume the worst","if (!spawn) { returnCode = exe.execute();",618,0.6530612244897959,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/ExecTask.java
"// file doesn't exist -> property 'test' == null","public void test4() { executeTarget("test4");",51,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/taskdefs/AvailableTest.java
""/*     * Get the (sub)-Project instance currently in use.     * @return Project     * @since Ant 1.7     */"","public void assertOutputContaining(String substring) { String realOutput = getOutput();",108,0.28888888888888886,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/BuildFileTest.java
"//         expectBuildExceptionContaining("testNoTld", //                 "Jasper found an error in a file", //                 "Java returned: 9");",""nested.ab", "Should have got ambiguous", "ambiguous"); }",66,0.49206349206349204,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/types/AddTypeTest.java
"// create a data input stream from the jar // input stream","ClassFile javaClass = new ClassFile(); ",138,0.8395061728395061,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/depend/DirectoryIterator.java
"// this iterator is exhausted. Can we pop one off the stack","if (enumStack.empty()) { break;",148,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/depend/DirectoryIterator.java
"// if buildFile was not specified on the command line,","if (buildFile == null) { // but -find then search for it",469,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/Main.java
"// check to make sure that the given dir isn't a symlink // the comparison of absolute path and canonical path // catches this","//        if (dir.getCanonicalPath().equals(dir.getAbsolutePath())) { // (costin) It will not work if /home/costin is symlink to",85,0.6081081081081081,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Deltree.java
"// \ doesn't have a special meaning anymore - this is different from // what the Unix sh does but causes a lot of problems on DOS // based platforms otherwise","s = Commandline.translateCommandline("1 2\\ 3 4"); assertEquals("case with quoted whitespace", 4, s.length);",74,0.6086956521739131,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/types/CommandlineTest.java
"// now recover all the dependencies collected and add to the list.","Enumeration depsEnum = dependencyVisitor.getDependencies(); while (depsEnum.hasMoreElements()) {",101,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/util/depend/bcel/FullAnalyzer.java
"// pick up the last round of dependencies that were determined","Enumeration depsEnum = analyzedDeps.elements(); while (depsEnum.hasMoreElements()) {",123,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/depend/AntAnalyzer.java
"//validation logic","final boolean hasJar = jar != null; ",74,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/VerifyJar.java
"// right we have a good looking class file.","/* int minorVersion = */ classStream.readUnsignedShort(); /* int majorVersion = */ classStream.readUnsignedShort();",65,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/depend/ClassFile.java
"/* int minorVersion = */","/* int majorVersion = */ classStream.readUnsignedShort(); ",66,0.5555555555555556,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/depend/ClassFile.java
"// but -find then search for it","if (searchForThis != null) { buildFile = findBuildFile(System.getProperty("user.dir"),",471,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/Main.java
""/*                        If the argument is not a String or Location,                        and if there                        is an overloaded form of this method already defined,                        we just override that with the new one.                        This mechanism does not guarantee any specific order                        in which the methods will be selected: so any code                        that depends on the order in which ""set"" methods have                        been defined, is not guaranteed to be selected in any                        particular order.                    */"","that depends on the order in which "set" methods have been defined, is not guaranteed to be selected in any",208,0.20168067226890757,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/IntrospectionHelper.java
"//this isnt strictly needed, but by being fussy now, //we can change implementation details later","if (!hasDestDir && hasMapper) { throw new BuildException(ERROR_MAPPER_WITHOUT_DEST);",285,0.6929133858267716,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/SignJar.java
"/* int majorVersion = */","// read the constant pool in and resolve it constantPool = new ConstantPool();",67,0.5555555555555556,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/depend/ClassFile.java
"/* int accessFlags = */","int classIndex = data.readUnsignedShort(); Integer stringIndex = (Integer) values[classIndex];",128,0.6031746031746031,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/jlink/ClassNameReader.java
""/* Interestingly enough, we get to here when a user                 * uses -Dname=value. However, in some cases, the OS                 * goes ahead and parses this out to args                 *   {""-Dname"", ""value""}                 * so instead of parsing on ""="", we just make the ""-D""                 * characters go away and skip one argument forward.                 *                 * I don't know how to predict when the JDK is going                 * to help or not, so we simply look for the equals sign.                 */"","*   {"-Dname", "value"} * so instead of parsing on "=", we just make the "-D"",358,0.23333333333333334,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/Main.java
"//special case single jar handling with signedjar attribute set","if (hasJar && hasSignedJar) { // single jar processing",295,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/SignJar.java
"// read the dependency cache from the disk","if (cache != null) { cacheFile = new File(cache, CACHE_FILE_NAME);",309,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/depend/Depend.java
"// not cached - so need to read directly from the class file","DependencyAnalyzer analyzer = new AntAnalyzer(); analyzer.addRootClass(info.className);",338,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/depend/Depend.java
"// convert the replyTo string into a vector of emailaddresses","Mailer mailer = null; try {",243,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/listener/MailLogger.java
"// make sure buildfile exists","if (!buildFile.exists()) { System.out.println("Buildfile: " + buildFile + " does not exist!");",480,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/Main.java
"// should always be the case...","if (passedTokens.size() > 0) { value = (String) passedTokens.remove(passedTokens.size() - 1);",588,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/types/FilterSet.java
"// single jar processing","signOneJar(jar, signedjar); //return here.",297,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/SignJar.java
"// -------------------- Optional methods   -------------------- // You can override those methods if you want to optimize or // do advanced things (like support a special syntax). // The methods do not chain - you should use them when embedding ant // (by replacing the main helper)","* Parses a string containing <code>${xxx}</code> style property * references into two lists. The first list is a collection",211,0.3904109589041096,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/proposal/embed/src/java/org/apache/tools/ant/PropertyHelper.java
"// This class depends on each class in the dependency list. For each // one of those, add this class into their affected classes list","Enumeration depEnum = dependencyList.elements(); while (depEnum.hasMoreElements()) {",352,0.6787878787878788,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/depend/Depend.java
"// The captureToSummary test writes to stdout and stderr, good for // verifying that the TestListener support doesn't break anything.","private static final String PASS_TEST_TARGET = "captureToSummary"; ",25,0.6588235294117647,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestListenerTest.java
"// now determine which jars each class depends upon","classpathDependencies = new Hashtable(); AntClassLoader loader = getProject().createClassLoader(checkPath);",372,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/depend/Depend.java
"// Usually the initialized is set to true. But here it must not. // Because the prepend and append readers have to be instantiated // on runtime //newFilter.setInitialized(true);","int ch = -1; ",95,0.2441860465116279,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/filters/ConcatFilter.java
"//return here.","return; }",299,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/SignJar.java
"// Also check for properly formed URIs. Ant formerly recommended using // nonsense URIs such as "file:./foo.xml" in XML includes. You shouldn't // do that (just "foo.xml" is correct) but for compatibility we special-case // things when the path is not absolute, and fall back to the old parsing behavior.","if (uriClazz != null && uri.startsWith("file:/")) { try {",154,0.38095238095238093,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/launch/Locator.java
"// write the dependency cache to the disk","if (cache != null && cacheDirty) { writeCachedDependencies(dependencyMap);",429,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/depend/Depend.java
"// -------------------------------------------- // //      Filter classes // // --------------------------------------------","//  Predefined tokenizers // -----------------------------------------",165,0.5584415584415584,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/filters/TokenFilter.java
"// need to delete the main class","String topLevelClassName = affectedClass.substring(0, affectedClass.indexOf("$"));",498,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/depend/Depend.java
"// We just set the prefix for this fileset, and pass it up.","fs.setPrefix("META-INF/"); super.addFileset(fs);",360,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Jar.java
"// Set up a VSSGet task","MSVSSGET vssGet = new MSVSSGET(); vssGet.setProject(project);",98,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/taskdefs/optional/vss/MSVSSTest.java
"// // Instance //","None",None,None,None
"//set up our mapping policy","FileNameMapper destMapper; if (hasMapper) {",307,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/SignJar.java
"// Default the viewpath to basedir if it is not specified","if (getViewPath() == null) { setViewPath(aProj.getBaseDir().getPath());",119,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCCheckout.java
"// now check classpath file dependencies","if (classpathDependencies == null) { return;",623,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/depend/Depend.java
"////////////////////////////////////////////////////////////////////// // CONSTRUCTORS / INITIALIZERS","// ATTRIBUTES ",39,0.8383233532934131,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/RecorderEntry.java
"//no mapper? use the identity policy","destMapper = new IdentityMapper(); }",312,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/SignJar.java
"// Parse the attribute(s) and text of this node, adding // properties for each. // if the "path" attribute is specified, then return the created path // which will be passed to the children of this node.","Object addedPath = null; ",349,0.431924882629108,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/XmlProperty.java
"// break the classLocations into its components.","String[] classLocationsList = classLocations.list(); ",755,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/depend/Depend.java
"// Return the Path we added or the ID of this node for // children to reference if needed.  Path objects are // definitely used by child path elements, and ID may be used // for a child text node.","return (addedPath != null ? addedPath : id); }",473,0.42424242424242425,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/XmlProperty.java
"// search the various source path entries","for (int i = 0; i < srcPathList.length; ++i) { File sourceFile = new File(srcPathList[i], sourceFilename);",782,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/depend/Depend.java
"// An arbitrary attribute.","String attributeName = getAttributeName(attributeNode); addProperty(prefix + attributeName, attributeValue, id);",416,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/XmlProperty.java
"// create a data input stream from the jar input stream","ClassFile javaClass = new ClassFile(); ",138,0.8607594936708861,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/depend/DirectoryIterator.java
"// If we're on windows, then do the comparison ignoring case // and treat the two directory characters the same","String cmpElem = onWindows ? elem.toLowerCase().replace('\\', '/') : elem;",141,0.704225352112676,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/PathConvert.java
"// end execute","/** * build up our ilasm command",475,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/dotnet/Ilasm.java
"//in verbose mode we always log stuff","logVerbose("In directory " + executable.getWorkingDirectory()); logVerbose(commandLine.describeCommand());",307,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/dotnet/NetCommand.java
"// for NetWare and OS/2, piggy-back on Windows, since in the // validateSetup code, the same assumptions can be made as // with windows - that ; is the path separator","targetWindows = !targetOS.equals("unix") && !targetOS.equals("tandem"); }",241,0.5376344086021505,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/PathConvert.java
"//the simple action is to send the command line in as is","executable.setCommandline(commands); } else {",341,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/dotnet/NetCommand.java
"//the Exec OS check is different from Os.isOs(), which //probes for a specific OS. Instead it searches the os field //for the current os.name","String myos = System.getProperty("os.name"); log("Current OS is " + myos, Project.MSG_VERBOSE);",551,0.5609756097560976,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/ExecTask.java
"// This path should contain the class files for these testcases:","String buildTestcases = System.getProperty("build.tests"); assertNotNull("defined ${build.tests}", buildTestcases);",59,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/AntClassLoaderDelegationTest.java
"//value and property are mutually exclusive attributes","if ((value != null) && (property != null)) { String message = "Either value or property "",130,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Replace.java
