search_string,predict_under_code,line_no,similarity,filepath
"// get message body","InputStream messageSourceStream = ((IMailbox)folder).getMessageSourceStream(uid);",44,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/filter/plugins/BodyFilter.java
"// Html: Insertion of text before and after original message // get necessary headerfields","BasicHeader rfcHeader = new BasicHeader(folder.getHeaderFields(",216,0.796875,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/composer/command/ForwardInlineCommand.java
"// create filter","// -> check if <Subject> <contains> pattern <test>",60,0.6829268292682927,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/test/java/org/columba/mail/filter/plugins/HeaderfieldFilterTest.java
"// create group containing first contact","group1 = new GroupItem("0", "groupname1", "description1");",50,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/test/java/org/columba/mail/parser/ListBuilderTest.java
"// If f==null because of deleted AbstractMessageFolder fallback to // Inbox","if (f == null) {",280,0.943089430894309,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/config/search/SearchFrame.java
"// get selected contact/group card","String[] uids = mediator.getTable().getUids();",91,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/addressbook/gui/action/EditPropertiesAction.java
"// top panel","JPanel topPanel = new JPanel();",157,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/gui/plugin/PluginManagerDialog.java
"// user's can't edit default account","if ((selection != null) && (!selection.equals("Default"))) {",311,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/gui/profiles/ProfileChooserDialog.java
"// centerpanel","JPanel centerPanel = new JPanel(new BorderLayout());",145,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/gui/statusbar/TaskManagerDialog.java
"// check number of cached MessageNodes //assertEquals(2, model.getMap().size());","((TestCommand) ((OperationItem) processor.operationQueue.get(0))",66,0.3023255813953488,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/test/java/org/columba/core/command/DefaultProcessorTest.java
"// create stream from string","ByteArrayInputStream inputStream = FolderTstHelper",51,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/test/java/org/columba/mail/folder/GetMessageSourceStreamTest.java
"// topPanel.setLayout( );","JPanel topBorderPanel = new JPanel();",164,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/gui/plugin/PluginManagerDialog.java
"//  execute command -> use mock object class as worker which does // nothing","command.execute(NullWorkerStatusController.getInstance());",68,0.9217391304347826,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/test/java/org/columba/mail/folder/command/CopyMessageCommandTest.java
"// if something goes wrong here, fall back to "mark as read"","else {",63,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/filter/plugins/MarkMessageAsReadAction.java
"// check number of cached MessageNodes //assertEquals(1, model.getMap().size());","((TestCommand) ((OperationItem) processor.operationQueue.get(0))",66,0.3023255813953488,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/test/java/org/columba/core/command/DefaultProcessorTest.java
"// Must go backwards or else the list will remove the wrong filters.","for (int i = selectedRows.length - 1; i >= 0; i--) {",445,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/config/filter/ConfigFrame.java
"// 3 columns // rows are added dynamically (no need to define them here)","None",None,None,None
""/*	 * (non-Javadoc)	 * 	 * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)	 */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.23931623931623933,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
"// c.fill = GridBagConstraints.HORIZONTAL;","c.insets = new Insets(0, 0, 0, 11);",45,0.9736842105263158,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/addressbook/gui/util/LabelTextFieldPanel.java
"// try to fill the contact list","try {",131,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/composer/contact/SelectAddressDialog.java
""/*		 * dragSource.startDrag( event, new Cursor(Cursor.DEFAULT_CURSOR),		 * ImageLoader.getImageIcon(""contact_small"",""Add16"").getImage(), new		 * Point(5, 5), new StringSelection(""contact""), this);		 */"","* ImageLoader.getImageIcon("contact_small","Add16").getImage(), new",217,0.47843137254901963,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/addressbook/gui/list/AddressbookDNDListView.java
"// top-level structure","IStructureType type = factory.createStructure("userlist", "ns");",29,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/test/java/org/columba/core/context/ContextTest.java
"// string to search","pattern = filterCriteria.get("pattern");",68,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.columba.mail.ToOrCcFilter/src/org/columba/mail/filter/plugins/ToOrCcFilter.java
"// disabled IMAP folder tests as they require connection // to remote IMAP server // setup(suite, new IMAPTstFactory());","return suite;",94,0.6357615894039735,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/test/java/org/columba/mail/folder/AllTests.java
"// cancel if headerfield doesn't exist","if (headerItem == null)",77,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/filter/plugins/HeaderfieldFilter.java
""/*	 * (non-Javadoc)	 * 	 * @see org.columba.core.profiles.IProfileManager#getProfileForName(java.lang.String)	 */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.23140495867768596,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
""//		builder.append(showAttachmentsInlineCheckBox, 4); //		builder.nextLine();"","builder.append(languageLabel);",338,0.3958333333333333,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/gui/config/GeneralOptionsDialog.java
"// finally, add all external extension menu additions // for example: Hello World Plugin","IExtensionHandler handler = PluginManager",557,0.7603305785123967,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/gui/frame/DefaultContainer.java
"// add all addresses","Iterator it2 = c.getAddressIterator();",132,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/addressbook/parser/VCardParser.java
"// if in debug mode, register context debugger view","if (Logging.DEBUG)",125,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/gui/search/SearchPanel.java
"// Create list of unsubscribed folders","List subscribedFolders = new ArrayList(Arrays.asList(lsub));",142,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/config/subscribe/SynchronizeFolderListCommand.java
"// create one list containing the marked items, which have to be "unmarked" // and another list containing the items remained to be marked","List<Object> list1 = new ArrayList<Object>();",102,0.7078651685393258,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/folder/command/ToggleMarkCommand.java
"// see if theirs a match","boolean result = match(headerItem, condition, pattern);",84,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/filter/plugins/HeaderfieldFilter.java
"// check if mediator supports docking","if (mediator instanceof IDock) {",80,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/gui/globalactions/ShowHideViewSubmenu.java
"// decode headerfield","headerItem = EncodedWord.decode(headerItem).toString();",81,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/filter/plugins/HeaderfieldFilter.java
""//				IMAPRootFolder parentFolder = FolderFactory.getInstance() //						.createIMAPRootFolder(account); //				IMailFolder inbox = FolderFactory.getInstance() //						.createIMAPFolder(parentFolder, ""INBOX"");"",".getService(",147,0.13023255813953488,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/contact/gui/box/ContactBox.java
"// get condition and convert it to constant as defined in // FilterCriteria","condition = f.getCriteria();",176,0.8545454545454545,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/filter/plugins/HeaderfieldFilter.java
"//cache.clear();","assertEquals( 0, cache.getActSize());",38,0.9333333333333333,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/test/java/org/columba/core/io/StreamCacheTest.java
"// folders have same root folder // -> for example: two IMAP folders on the same server // -----> this means we use server-side copying which // -----> is much faster than using inputstreams here // // also used for local folders, which saves some parsing work","srcFolder.innerCopy(destFolder, uids);",97,0.22406639004149378,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/folder/command/CopyMessageCommand.java
"// Process personal namespaces","if (namespaces.getPersonalNamespaceSize() > 0) {",84,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/config/subscribe/SynchronizeFolderListCommand.java
"// create a Command for every action of this filter // -> create a compound object which encapsulates all commands","CompoundCommand command = new FilterCompoundCommand(filter, srcFolder, result);",97,0.6131386861313869,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/folder/command/ApplyFilterCommand.java
"// Deactivate this vFolder because changes are about to happen // and the search needs to be redone.","((VirtualFolder) destFolder).deactivate();",350,0.7794117647058824,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/config/search/SearchFrame.java
"// vertical light gray column separator line","new GridLineRepetition(0, 1, new AtStart(0f),",238,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/calendar/src/main/java/org/columba/calendar/ui/calendar/DateAreaBeanFactory.java
"// First sort so that Events from one folder stick together","Collections.sort(messageAddedList[swap], FolderEventComparator",142,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/folder/event/FolderEventDelegator.java
"// END1 because the draw should be // correct","None",None,None,None
"// create default namespace","namespaces = new NamespaceCollection();",76,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/config/subscribe/SynchronizeFolderListCommand.java
"// if line doesn't start with "From" or line length is 0 //  -> save everything in StringBuffer","if (!str.startsWith("From ") || (str.length() == 0)) {",57,0.7377049180327869,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.columba.example.MBOXMailImportFilter/src/MBOXMailImportFilter.java
"// Something is wrong // Sync again","synchronizeHeaderlist();",691,0.7659574468085106,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/folder/imap/IMAPFolder.java
"// Now we have the subscribed folders in subscribedFolders // and the unsubscribed folders in unsubscribedFolders // Next step: Create a treestructure","CheckableItemImpl rootNode = new CheckableItemImpl(root.getName());",150,0.5586592178770949,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/config/subscribe/SynchronizeFolderListCommand.java
"// get message header","Header header = ((IMailbox)folder).getHeaderFields(uid,",68,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/filter/plugins/HeaderfieldFilter.java
"// register for text selection changes // controller.getEditorController().addObserver(this);","MouseHandler handler = new MouseHandler();",49,0.24489795918367346,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/gui/search/IconTextField.java
"//bottom.add( Box.createHorizontalGlue() );","bottom.add(buttonPanel, BorderLayout.EAST);",107,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/util/PasswordDialog.java
"// set initial enabled state of combo boxes // XmlElement optionsElement = MailConfig.getInstance().get( // "composer_options").getElement("/options"); // XmlElement htmlElement = optionsElement.getElement("html"); // String s = htmlElement.getAttribute("enable", "false"); // boolean enableHtml = Boolean.valueOf(s).booleanValue();",".getService(",147,0.08860759493670886,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/contact/gui/box/ContactBox.java
"// INBOX is always subscribed","subscribedFolders.add(new ListInfo("INBOX", null, 0));",144,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/config/subscribe/SynchronizeFolderListCommand.java
"// Handling of paragraph combo box // select the item in the combo box corresponding to present format","public void formatChanged(FormatChangedEvent event) {",380,0.5087719298245614,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/composer/html/HtmlToolbar.java
""/*			 * HeaderItem[] items = new HeaderItem[selection2.length]; items =			 * selection2;			 * HeaderItemDNDManager.getInstance().setHeaderItemList(items);			 */"",".getService(",147,0.17177914110429449,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/contact/gui/box/ContactBox.java
"// FormLayout layout = new FormLayout( // "default, 3dlu, default, 3dlu, default, 3dlu, " // + "default, 3dlu, default, 3dlu, default, 3dlu, " // + "default, 6dlu, default, 3dlu, default, 3dlu, " // + "default, 3dlu", "fill:default"); // PanelBuilder b = new PanelBuilder(this, layout); // // CellConstraints c = new CellConstraints(); // // b.add(paragraphComboBox, cc.xy(1, 1)); // b.add(sizeLabel, cc.xy(3, 1)); // b.add(sizeComboBox, cc.xy(5, 1)); // b.add(boldFormatButton, cc.xy(7, 1)); // b.add(italicFormatButton, cc.xy(9, 1)); // b.add(underlineFormatButton, cc.xy(11, 1)); // b.add(strikeoutFormatButton, cc.xy(13, 1)); // b.add(leftJustifyButton, cc.xy(15, 1)); // b.add(centerJustifyButton, cc.xy(17, 1)); // b.add(rightJustifyButton, cc.xy(19, 1));",""12px, right:default, 6px, default:grow", ""); //$NON-NLS-1$ //$NON-NLS-2$",127,0.0884450784593438,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/addressbook/gui/dialog/group/EditGroupDialog.java
"// this can throw a ChangedCharsetException","} catch (BadLocationException e) {",162,0.8085106382978723,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/composer/html/HtmlEditorController2.java
"// can be only one","IStructureValue identity = it.next();",78,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/addressbook/gui/context/ContactDetailsContextualProvider.java
"// get selected search criteria","int index = getIndex(selectedItem);",231,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/filtertoolbar/FilterToolbar.java
"// get list of all filter actions","IFilterActionList list = filter.getFilterActionList();",52,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/filter/FilterCompoundCommand.java
"// add stream to folder","Object uid = getSourceFolder().addMessage(inputStream);",55,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/test/java/org/columba/mail/folder/GetMessageSourceStreamTest.java
"// removeElement();","}",243,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/addressbook/gui/list/AddressbookDNDListView.java
"// this action is disabled when the text/plain editor is used // -> so, its safe to just cast to HtmlEditorController here","HtmlEditorController2 editorController = (HtmlEditorController2) ((ComposerController) frameMediator)",71,0.6710526315789473,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/composer/html/action/BoldFormatAction.java
"// select search folder","MailFolderCommandReference r = new MailFolderCommandReference(",202,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/filtertoolbar/FilterToolbar.java
"// interate through all filter actions","IFilterAction action = list.get(i);",56,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/filter/FilterCompoundCommand.java
"// check three entries","for (;i.hasNext();) {",29,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/calendar/src/test/java/org/columba/calendar/parser/CalendarImporterTest.java
"// message size should be at least 1 KB","int size = Math.max(source.length() / 1024, 1);",98,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/folder/headercache/SyncHeaderList.java
""/*		 * *20030906, karlpeder* Method signature changed to take an		 * AbstractEditorController (instead of an TextEditorView) as parameter		 * since the view is no longer directly available		 */"","return currentEditorController;",555,0.25906735751295334,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/composer/ComposerController.java
"// name is used to load plugin","String name = action.getAction();",59,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/filter/FilterCompoundCommand.java
"//DefaultItem item = new DefaultItem(element); //item.set("header_enabled", getState());","* Method is called when configuration changes.",73,0.6774193548387096,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/action/ShowMessagePreviewAction.java
""/*JSCFDriverManager.registerJSCFDriver(new GPGDriver());JSCFConnection con = JSCFDriverManager.getConnection(""jscf:gpg:""+pgpItem.get(""path""));*/"","JSCFConnection con = JSCFDriverManager.getConnection("jscf:gpg:"+pgpItem.get("path"));",96,0.5326633165829145,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pgp/MultipartEncryptedRenderer.java
""/*		 * builder.append(sslLabel, 3); builder.nextLine();		 *		 * builder.append(disableSSLConnectionRadioButton, 2);		 * builder.nextLine(); builder.append(enableSSLConnectionRadioButton,		 * 2); builder.nextLine();		 * builder.append(enableSTARTTLSExtensionRadioButton, 2);		 * builder.nextLine();		 */"","builder.append(languageLabel);",338,0.1254125412541254,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/gui/config/GeneralOptionsDialog.java
"// Plain text components don't fire these events","}",109,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/addressbook/gui/table/FilterToolbar.java
"/* check for new files in the scripts directory */","File[] scripts = getNewScripts();",164,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/scripting/FileObserverThread.java
"// no match with link tags","insertLink = true;",811,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/parser/text/HtmlParser.java
"// enable/disable textfield in-dependency of selected criteria","int selectedIndex = getIndex(selectedItem);",406,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/filtertoolbar/FilterToolbar.java
"// register for configuration changes for the html(enabled/disabled) // state","fonts.addObserver(this);",81,0.6534653465346535,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/composer/AbstractEditorController.java
"// show all search results","p.showAllResults(mediator, emailAddress,",125,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/context/RecentMessagesContextualProvider.java
""// small icon for menu //		putValue(SMALL_ICON, ImageLoader //				.getSmallImageIcon(""configure_16_mail.png""));"",".getIcon(IconKeys.PREFERENCES)),",143,0.18487394957983194,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/gui/externaltools/ExternalToolsDialog.java
"// create Command reference","MailFolderCommandReference ref = new MailFolderCommandReference(",61,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/test/java/org/columba/mail/folder/command/CopyMessageCommandTest.java
"// encapsulate bodytext in html-code","String css = getDefaultStyleSheet();",436,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/folder/command/SaveMessageBodyAsCommand.java
"// get inputstream of this message from folder","InputStream outputStream = sourceFolder.getMessageSourceStream(uid);",58,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/test/java/org/columba/mail/folder/GetMessageSourceStreamTest.java
"// view headerlist in message list viewer","new ViewHeaderListAction(this).actionPerformed(null);",332,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/frame/ThreePaneMailFrameController.java
"// create filter criteria based on selected type","HeaderfieldFilter filter = new HeaderfieldFilter();",65,0.509090909090909,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/test/java/org/columba/mail/filter/plugins/HeaderfieldFilterTest.java
"// else set it to 23:59:59.999","c.setEndField(java.util.Calendar.MINUTE, 59);",565,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/calendar/src/main/java/org/columba/calendar/ui/calendar/DateAreaBeanFactory.java
""//	 header-item"","private static final String HEADERFIELD = "headerfield";",30,0.9333333333333333,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/filter/MailFilterCriteria.java
""/*                 * *20031216, karlpeder* Changed handling of dates.                 * Previously columba.date header was used. Now we                 * use the Date header instead                 */"","//if (headerKeys[i].equalsIgnoreCase("date")) {",229,0.55,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/folder/command/PrintMessageCommand.java
"// execute custom search","if (selectedItem.equals("custom_search")) {",399,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/filtertoolbar/FilterToolbar.java
"// type-cast here is safe","MessageFrameController c = new MessageFrameController(",67,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/facade/DialogFacade.java
""/*		 * assertEquals(""copied message should be marked as recent"", true, flags		 * .getRecent()); assertEquals(""copied message should be marked as		 * flagged"", true, flags .getFlagged()); assertEquals(""copied message		 * should be marked as not expunged"", false, flags.getExpunged());		 */"","((TestCommand) ((OperationItem) processor.operationQueue.get(0))",66,0.0948905109489051,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/test/java/org/columba/core/command/DefaultProcessorTest.java
"// set criteria for search folder","VirtualFolder searchFolder = prepareSearchFolder(c, sourceFolder);",240,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/filtertoolbar/FilterToolbar.java
"// set source folder UID","searchFolder.getConfiguration()",106,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/search/SearchFolderFactory.java
"// remove old filters","final Object obj = getObject(theName, theNamespace);",111,0.7586206896551724,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/context/base/StructureValue.java
"// Synchronize the complete folder","SyncHeaderList.sync((AbstractMessageFolder) srcFolder,",216,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/message/command/ViewMessageCommand.java
"// add search to history","searchFolder.addSearchToHistory();",244,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/filtertoolbar/FilterToolbar.java
""/*	 * (non-Javadoc)	 * 	 * @see org.columba.mail.gui.table.model.TableModelModifier#remove(java.lang.Object[])	 */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.22950819672131148,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
"// get search folder","VirtualFolder tagFolder = new VirtualFolder("Tag Folder", folder);",18,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/tagging/TagFolderFactory.java
"// tree selection event","TreeSelectionChangedEvent event = (TreeSelectionChangedEvent) e;",326,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/frame/ThreePaneMailFrameController.java
"// Choice btw. text and html will be based on stored option","ComposerController controller = new ComposerController();",31,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/facade/DialogFacade.java
"// create selection handlers","TableSelectionHandler tableHandler = new TableSelectionHandler(",137,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/frame/ThreePaneMailFrameController.java
"// the following lines add cut/copy/paste/undo/redo/selectall // actions support using the Columba action objects. // // This means that we only have a single instance of these // specific actions, which is shared by all menuitems and // toolbar buttons.","* @see org.columba.core.gui.focus.FocusOwner#isCutActionEnabled()",130,0.4132841328413284,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/composer/AbstractEditorController.java
"// directly execute search","executeSearch();",414,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/filtertoolbar/FilterToolbar.java
"// Resetting contents buffer. // Assuming that tags either tag content or children, not both. // This is usually the case with XML that is representing // data strucutures in a programming language independant way. // This assumption is not typically valid where XML is being // used in the classical text mark up style where tagging // is used to style content and several styles may overlap // at once.","contents.reset();",216,0.14444444444444443,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/xml/XmlIO.java
"// get currently selected folder","IMailFolderCommandReference ref = frameMediator.getTreeSelection();",444,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/filtertoolbar/FilterToolbar.java
"// get command reference","IMailFolderCommandReference r = (IMailFolderCommandReference) getReference();",176,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/message/command/ViewMessageCommand.java
"// if necessary decrypt/verify message","IMailFolderCommandReference newRefs = filterMessage(folder, uid);",221,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/message/MessageController.java
"// execute command -> use mock object class as worker which does nothing","command.execute(NullWorkerStatusController.getInstance());",68,0.9380530973451328,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/test/java/org/columba/mail/folder/command/CopyMessageCommandTest.java
"// public IContentPane getContentPane() { // return this; // }","class HeaderSeparatorBorder extends AbstractBorder {",152,0.34375,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/contact/gui/box/ContactList.java
"// header = (ColumbaHeader) message.getHeaderInterface();","} catch (ParserException e) {",279,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/message/filter/PGPMessageFilter.java
""//		 add message ""0.eml"" as inputstream to folder"","None",None,None,None
