search_string,predict_under_code,line_no,similarity,filepath
"//  Some walkers extending DefaultGraphWalker e.g. ForwardWalker   do not use opQueue and rely uniquely in the toWalk structure,   thus we store the results produced by the dispatcher here   TODO: rewriting the logic of those walkers to use opQueue","too long.",0,0,0
"//  This is a corner case where we have an extract of time unit like day/month pushed as Extraction Fn  @TODO The best way to fix this is to add explicit output Druid types to Calcite Extraction Functions impls","output.add(new IntWritable(Integer.valueOf((String) value)));",442,0.6507936507936508,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/druid-handler/src/java/org/apache/hadoop/hive/druid/serde/DruidSerDe.java
"//  Workaround for HADOOP-12659 - remove when Hadoop 2.7.X is no longer supported.","private void checkForZKDTSMBug() {",90,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-common/src/java/org/apache/hadoop/hive/llap/security/SecretManager.java
"//  We could pass in the number of nodes that we expect instead of -1.   Also, a single concurrent request per node is currently hardcoded.","super(LlapProtocolClientProxy.class.getSimpleName(), numThreads, conf, llapToken,",49,0.6586826347305389,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-client/src/java/org/apache/hadoop/hive/llap/tez/LlapProtocolClientProxy.java
"//  TODO: Strangely the default parametrization is to ignore missing tables","client.dropTable("no_such_database", table.getTableName());",555,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/standalone-metastore/src/test/java/org/apache/hadoop/hive/metastore/client/TestTablesCreateDropAlterTruncate.java
"//  FIXME : should clean up TEST_PATH, but not doing it now, for debugging's sake","}",185,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplicationScenarios.java
"//  This will throw error if we close pout early.","streams.out.close();",82,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-common/src/test/org/apache/hadoop/hive/llap/io/TestChunkedInputStream.java
"//  It is not a very clean way, and should be modified later - due to   compatibility reasons,   user sees the results as json for custom scripts and has no way for   specifying that.   Right now, it is hard-coded in the code","if (useDelimitedJSON) {",268,0.4649122807017544,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/plan/PlanUtils.java
"//  TODO This test passes fine locally but fails on Linux, not sure why","public void createCatalogWithBadLocation() throws TException {",184,0.9421487603305785,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/standalone-metastore/src/test/java/org/apache/hadoop/hive/metastore/client/TestCatalogs.java
"//  TODO: SeekableInputStream.readFully eventually calls a Hadoop method that used to be         buggy in 2.7 and also anyway just does a copy for a direct buffer. Do a copy here.   ((SeekableInputStream)stream).readFully(bb);","FileUtils.readFully(stream, length, bb);",245,0.5823754789272031,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-server/src/java/org/apache/hadoop/hive/llap/io/metadata/MetadataCache.java
"//  TODO: 1) Expand to other functions as needed 2) What about types other than primitive.","TypeInfo tgtDT = null;",246,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/RexNodeConverter.java
"//  Set footer cache for current split generation. See field comment - not thread safe.","// TODO: we should be able to enable caches separately",701,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java
"//  TODO: the below seem like they should just be combined into partitionDesc","private org.apache.hadoop.hive.ql.plan.TableDesc table;",45,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/plan/LoadTableDesc.java
"//  CallableWithNdc inherits from NDC only when call() is invoked. CallableWithNdc has to   extended to provide access to its ndcStack that is cloned during creation. Until, then   we will use reflection to access the private field.   FIXME: HIVE-14243 follow to remove this reflection","too long.",0,0,0
"//  TODO: this is brittle. Who said everyone has to upgrade using upgrade process?","assert isSplitUpdate : "should be true in Hive 3.0";",252,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcSplit.java
"/*    * Check whether a task can run to completion or may end up blocking on it's sources.   * This currently happens via looking up source state.   * TODO: Eventually, this should lookup the Hive Processor to figure out whether   * it's reached a state where it can finish - especially in cases of failures   * after data has been fetched.   *   * @return true if the task can finish, false otherwise    */","too long.",0,0,0
"//  UNDONE: How to look for all NULLs in a multi-key?????  Let nulls through for now.","public VectorMapJoinOptimizedMultiKeyHashMap(boolean isOuterJoin,",30,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/vector/mapjoin/optimized/VectorMapJoinOptimizedMultiKeyHashMap.java
"//  Note: this can still conflict with parallel transactions. We do not currently handle         parallel changes from two admins (by design :().","copyName = generateOldPlanName(newName, ++i);",11251,0.783068783068783,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java
"//  TODO: time good enough for now - we'll likely improve this.   We may also work in something the equivalent of pid, thrid and move to nanos to ensure   uniqueness.","private void dumpFunctionMetadata(String dbName, Path dumpRoot) throws Exception {",387,0.5573770491803278,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/repl/ReplDumpTask.java
"//  FIXME: somehow place pointers that re-execution compilation have failed; the query have been successfully compiled before?","return compile_resp;",173,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/reexec/ReExecDriver.java
"//  UNDONE: Haven't finished isRepeated","assert !isRepeated;",374,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/test/org/apache/hadoop/hive/ql/exec/vector/util/batchgen/VectorColumnGroupGenerator.java
"//  hack, instead figure out a way to get the db paths","String isExternal = table.getParameters().get("EXTERNAL");",161,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/metadata/HiveMetaStoreChecker.java
"// TODO: support complex types   for complex type we simply return 0","return 0;",1376,0.6419753086419753,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/stats/StatsUtils.java
"//  TODO: the control flow for this needs to be defined. Hive is supposed to be thread-local.","private Hive sessionHive;",117,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/service/src/java/org/apache/hive/service/cli/session/HiveSessionImpl.java
"// todo: should be at the top of the file...","pw.println(",455,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/upgrade-acid/src/main/java/org/apache/hadoop/hive/upgrade/acid/UpgradeTool.java
"//  Get rid of TOK_SELEXPR","expr = (ASTNode) child.getChild(0);",4507,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
"//  Clear the work map after build. TODO: remove caching instead?","Utilities.clearWorkMap(conf);",488,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezTask.java
"//  DO_NOT_UPDATE_STATS is supposed to be a transient parameter that is only passed via RPC   We want to avoid this property from being persistent.     NOTE: If this property *is* set as table property we will remove it which is incorrect but   we can't distinguish between these two cases     This problem was introduced by HIVE-10228. A better approach would be to pass the property","too long.",0,0,0
"//  This is using the payload from the RootVertexInitializer corresponding   to InputName. Ideally it should be using it's own configuration class -   but that","// means serializing another instance.",170,0.6564102564102564,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/tez/CustomPartitionVertex.java
"//  like HiveHBaseTableInputFormat cannot be used with this (todo)","private static class FetchInputFormatSplit extends HiveInputFormat.HiveInputSplit {",760,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/FetchOperator.java
"//  @deprecated in favour of {@link HCatTable.#collectionItemsTerminatedBy()}. To be removed in Hive 0.16.","public Builder collectionItemsTerminatedBy(char delimiter) {",393,0.9441624365482234,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hcatalog/webhcat/java-client/src/main/java/org/apache/hive/hcatalog/api/HCatCreateTableDesc.java
"//  TODO: Once HBASE-11163 is completed, use that API, or switch to   using mapreduce version of the APIs. rather than mapred   Copied from HBase's TableMapreduceUtil since it is not public API","static String convertScanToString(Scan scan) throws IOException {",52,0.5164319248826291,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hbase-handler/src/java/org/apache/hadoop/hive/hbase/HiveHBaseTableSnapshotInputFormat.java
"//  TODO: Fetch partitions in batches?   TODO: Threadpool to process partitions?","for (String partName : partNames) {",501,0.6464646464646465,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/util/HiveStrictManagedMigration.java
"//  TODO : simple wrap & rethrow for now, clean up with error codes","LOG.warn("Error during analyzeReplDump", e);",228,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/parse/ReplicationSemanticAnalyzer.java
"// todo: add method to only get current i.e. skip history - more efficient","ShowCompactResponse currentCompactions = txnHandler.showCompact(new ShowCompactRequest());",91,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/Initiator.java
"/*  * Simple wrapper of object with ObjectInspector. *  * TODO: we need to redefine the hashCode and equals methods, so that it can be * put into a HashMap as a key. *  * This class also serves as a facility for a function that returns both an * object and an ObjectInspector.  */","too long.",0,0,0
"//  The ordering of types here is used to determine which numeric types   are common/convertible to one another. Probably better to rely on the   ordering explicitly defined here than to assume that the enum values   that were arbitrarily assigned in PrimitiveCategory work for our purposes.","too long.",0,0,0
"//  Something else is wrong","e.printStackTrace();",181,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hcatalog/webhcat/svr/src/test/java/org/apache/hive/hcatalog/templeton/tool/TestTempletonUtils.java
"//  TODO: Comments in RexShuttle.visitCall() mention other   types in this category. Need to resolve those together   and preferably in the base class RexShuttle.","newCall =",2157,0.5483870967741935,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveRelDecorrelator.java
"//  TODO: Verify if this is needed (Why can't it be always null/empty","String tabAlias = addEmptyTabAlias ? "" : null;",1233,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/HiveGBOpConvUtil.java
"//  is the outer join that we saw most recently is a right outer join?","boolean lastSeenRightOuterJoin = false;",511,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/MapJoinProcessor.java
"//  TODO: this relies on HDFS not changing the format; we assume if we could get inode ID, this         is still going to work. Otherwise, file IDs can be turned off. Later, we should use         as public utility method in HDFS to obtain the inode-based path.","private static final String HDFS_ID_PATH_PREFIX = "/.reserved/.inodes/";",60,0.5547445255474452,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/utils/HdfsUtils.java
"//  TODO: should it rather do a prefix?","if (lbDirSuffix.startsWith(Path.SEPARATOR)) {",2059,0.543859649122807,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java
"/*    * TODO This method is temporary. Ideally Hive should only need to pass to Tez the amount of memory   *      it requires to do the map join, and Tez should take care of figuring out how much to allocate   * Adjust the percentage of memory to be reserved for the processor from Tez   * based on the actual requested memory by the Map Join, i.e. HIVECONVERTJOINNOCONDITIONALTASKTHRESHOLD   * @return the adjusted percentage    */","too long.",0,0,0
"//  A hack to verify that authorization check passed. Exception can be thrown be cause   the functions are not being called with valid params.   verify that exception has come from ObjectStore code, which means that the","// authorization checks passed.",89,0.568,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/AbstractTestAuthorizationApiAuthorizer.java
"//  TODO: should this use getUserFromAuthenticator?","hookContext = new PrivateHookContext(plan, queryState, ctx.getPathToCS(), SessionState.get().getUserName(),",2270,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/Driver.java
"// TODO: Move this to calcite","public class HiveRelMdPredicates implements MetadataHandler<BuiltInMetadata.Predicates> {",78,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/stats/HiveRelMdPredicates.java
"//  TODO: add this to metadatareader in ORC - SI => metadata buffer, not just metadata.","if (LOG.isTraceEnabled()) {",668,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/OrcEncodedDataReader.java
"//  TODO: This should come from type system; Currently there is no definition","// in type system for this.",24,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/HiveTypeSystemImpl.java
"//  TODO At the moment there's no way of knowing whether a query is running or not.   A race is possible between dagComplete and registerFragment - where the registerFragment   is processed after a dagCompletes.   May need to keep track of completed dags for a certain time duration to avoid this.   Alternately - send in an explicit dag start message before any other message is processed.   Multiple threads communicating from a single AM gets in the way of this.","too long.",0,0,0
"/*     Should we allow writing to non-transactional tables in an explicit transaction?  The user may    issue ROLLBACK but these tables won't rollback.    Can do this by checking ReadEntity/WriteEntity to determine whether it's reading/writing    any non acid and raise an appropriate error    * Driver.acidSinks and Driver.transactionalInQuery can be used if any acid is in the query */","too long.",0,0,0
"//  TODO: implement?","}",1553,0.3238095238095238,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java
"// todo: what is this checking????","return (files.size() > otherFiles.size())",950,0.651685393258427,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java
"//  I think this is wrong, the drop table statement should come on the table topic not the   DB topic - Alan.","String topicName = getTopicPrefix(tableEvent.getIHMSHandler().getConf()) + "." + table.getDbName().toLowerCase();",283,0.9171974522292994,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hcatalog/server-extensions/src/main/java/org/apache/hive/hcatalog/listener/NotificationListener.java
"//  TODO: rather, Tez sessions should not depend on SessionState.","private SessionState parentSessionState;",86,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezSessionPool.java
"//  todo: support tez/vectorization","boolean useNontaged = conf.getBoolVar(",149,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/LocalMapJoinProcFactory.java
"//  TODO: read this somewhere useful, like the task scheduler","srv.set(kv.getKey(), kv.getValue());",138,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-client/src/java/org/apache/hadoop/hive/llap/registry/impl/LlapZookeeperRegistryImpl.java
"//  TODO Add support for serialization of values here","return null;",78,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hbase-handler/src/java/org/apache/hadoop/hive/hbase/struct/DefaultHBaseValueFactory.java
"//  TODO: Convert genIncludedColumns and setSearchArgument to use TypeDescription.","final List<OrcProto.Type> schemaTypes = OrcUtils.getOrcTypes(schema);",2152,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java
"//  TODO: when this code is a little less hot, change most logs to debug.   We will determine what to do under lock and then do stuff outside of the lock.   The approach is state-based. We consider the task to have a duck when we have decided to   give it one; the sends below merely fix the discrepancy with the actual state. We may add the   ability to wait for LLAPs to positively ack the revokes in future.   The "procedural" approach requires that we track the ducks traveling on network,   concurrent terminations, etc. So, while more precise it's much more complex.","too long.",0,0,0
"//  TODO: why doesn't this use context?","return new DoubleStreamReader(columnIndex, present, data, isFileCompressed, vectors);",1027,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedTreeReaderFactory.java
"//  Note: this is redundant with types","this.version = version;",160,0.6966292134831461,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedReaderImpl.java
"//  The following 2 lines are exactly what MySQL does TODO: why do we do this?","case '%':",563,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/parse/BaseSemanticAnalyzer.java
"//  temporary variable for testing. This is added just to turn off this feature in case of a bug in   deployment. It has not been documented in hive-default.xml intentionally, this should be removed","// once the feature is stable",2844,0.6528925619834711,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/common/src/java/org/apache/hadoop/hive/conf/HiveConf.java
"//  TODO need session handle","TGetResultSetMetadataResp  metadataResp;",251,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/jdbc/src/java/org/apache/hive/jdbc/HiveQueryResultSet.java
"//  This is kind of hacky - the read entity contains the old table, whereas   the write entity   contains the new table. This is needed for rename - both the old and the   new table names are   passed","// Don't acquire locks for any of these, we have already asked for them in DDLSemanticAnalyzer.",3977,0.5607476635514018,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/DDLTask.java
"//  UNDONE: For now, don't add more small keys...","/*",130,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/test/org/apache/hadoop/hive/ql/exec/vector/mapjoin/MapJoinTestData.java
"//  TODO: can this ever happen?","LOG.warn("Session configuration is null for " + wmTezSession);",1579,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/tez/WorkloadManager.java
"//  TODO: there's a potential problem here if some table uses external schema like Avro,         with a very large type name. It seems like the view does not derive the SerDe from         the table, so it won't be able to just get the type from the deserializer like the         table does; we won't be able to properly store the type in the RDBMS metastore.","too long.",0,0,0
"//  TODO: this should depends on input format and be in a map, or something.","this.orcCvp = new OrcColumnVectorProducer(",198,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-server/src/java/org/apache/hadoop/hive/llap/io/api/impl/LlapIoImpl.java
"//  TODO: we can actually consider storing ALL the delta encoded row offsets - not a lot of         overhead compared to the data itself, and with row offsets, we could use columnar         blocks for inconsistent splits. We are not optimizing for inconsistent splits for now.","too long.",0,0,0
"//  TODO: should this just use physical IDs?","for (int i = 0; i < includes.getReaderLogicalColumnIds().size(); ++i) {",294,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-server/src/java/org/apache/hadoop/hive/llap/io/api/impl/LlapRecordReader.java
"//  TODO: wtf?!! why is this in this method? This has nothing to do with anything.","HashPartition hashPartition = new HashPartition(1024, (float) 0.75, 524288, 1, true, null);",27,0.2857142857142857,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/test/org/apache/hadoop/hive/ql/exec/persistence/TestHashPartition.java
"//  This class isn't used and I suspect does totally the wrong thing.  It's only here so that I   can provide some output format to the tables and partitions I create.  I actually write to","// those tables directory.",508,0.6696428571428571,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/test/org/apache/hadoop/hive/ql/txn/compactor/CompactorTest.java
"//  TODO: does arg need type cast?","aggArgRelDTBldr.add(TypeConverter.convert(expr.getTypeInfo(), dtFactory));",3373,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java
"// what??!!","return false;",398,0.5714285714285714,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/Warehouse.java
"//  TODO not sure this is the right exception","LOG.debug("Unable to stat file as current user, trying as table owner");",175,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/CompactorThread.java
"//  we need to convert the Hive type to the SQL type name   TODO: this would be better handled in an enum","if ("string".equalsIgnoreCase(type)) {",181,0.704,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/jdbc/src/java/org/apache/hive/jdbc/JdbcColumn.java
"//  TODO: NPE should not be thrown","client.add_partitions_pspec(null);",176,0.9818181818181818,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/standalone-metastore/src/test/java/org/apache/hadoop/hive/metastore/client/TestAddPartitionsFromPartSpec.java
"//  CONSIDER: Allocate a larger initial size.","if(tempDecimalBuffer == null || tempDecimalBuffer.length < length) {",444,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/serde/src/java/org/apache/hadoop/hive/serde2/binarysortable/fast/BinarySortableDeserializeRead.java
"//  No good way to find out (may even have no app).","}",283,0.8764044943820225,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-client/src/java/org/apache/hadoop/hive/llap/registry/impl/LlapFixedRegistryImpl.java
"//  Hardcode SASL here. ZKDTSM only supports none or sasl and we never want none.","zkConf.set(ZK_DTSM_ZK_AUTH_TYPE, "sasl");",185,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-common/src/java/org/apache/hadoop/hive/llap/security/SecretManager.java
"//  We support List<Object>, Set<Object> and Object[]   so we have to do differently.","if (! (data instanceof List)) {",62,0.7931034482758621,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/StandardListObjectInspector.java
"//  If wh is still null after just having initialized it, bail out - something's very wrong.","throw new IllegalStateException("Unable to initialize Warehouse from clientside.");",91,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/security/authorization/StorageBasedAuthorizationProvider.java
"//  TODO Convert this to an Assert.fail once HIVE-14682 is fixed","}",1150,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/itests/util/src/main/java/org/apache/hadoop/hive/ql/QTestUtil.java
"//  TODO: we should be able to enable caches separately","footerCache = useExternalCache ? metaCache : localCache;",702,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java
"//  For dynamic partitioned hash join, the big table will also be coming from a ReduceSinkOperator   Check for this condition.   TODO: use indexOf(), or parentRS.getTag()?","isBigTable =",98,0.7321428571428571,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/ReduceSinkMapJoinProc.java
"//  TODO:   Following HiveSubQueryFinder has been copied from RexUtil::SubQueryFinder   since there is BUG in there (CALCITE-1726).   Once CALCITE-1726 is fixed we should get rid of the following code","None",None,None,None
"//  TODO: Extend rule so it can be applied for these cases.","final Set<Operator<?>> workOps1 = findWorkOperators(optimizerCache, op1);",1130,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/SharedWorkOptimizer.java
"//  TODO: Support case DATE:","break;",280,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/parse/ColumnStatsAutoGatherContext.java
"//  TODO figure out a better way to set repeat for Binary type","c.isRepeating = false;",317,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/io/parquet/vector/VectorizedPrimitiveColumnReader.java
"//  TODO: If we are ok with breaking compatibility of existing 3rd party StorageHandlers,   this method could be moved to the HiveStorageHandler interface.","boolean retval = true;",5361,0.7317073170731707,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/DDLTask.java
"//  TODO: This global lock may not be necessary as all concurrent methods in ICacheableMetaStoreClient   are synchronized.","synchronized (CACHE_TEARDOWN_LOCK) {",167,0.9157894736842105,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hcatalog/core/src/main/java/org/apache/hive/hcatalog/common/HiveClientCache.java
"// todo: FileSystem#setPermission() - should this make sure to set 777 on jobs/ ?","Path keyfile= new Path(getPath(type) + "/" + id + "/" + key);",70,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hcatalog/webhcat/svr/src/main/java/org/apache/hive/hcatalog/templeton/tool/HDFSStorage.java
"/*  * Builder for relational expressions. * TODO: *  Note that this is copied from Calcite's RelBulder *  because CALCITE-1493 hasn't been fixed yet *  This should be deleted and replaced with RelBuilder in SubqueryRemoveRule *  once CALCITE-1493 is fixed. *  EDIT: Although CALCITE-1493 has been fixed and released but HIVE now has special handling *    in join (it gets a flag to see if semi join is to be created or not). So we still can not *    replace this with Calcite's RelBuilder * * <p>{@code RelBuilder} does not make possible anything that you could not * also accomplish by calling the factory methods of the particular relational * expression. But it makes common tasks more straightforward and concise. * * <p>{@code RelBuilder} uses factories to create relational expressions. * By default, it uses the default factories, which create logical relational * expressions ({@link org.apache.calcite.rel.logical.LogicalFilter}, * {@link org.apache.calcite.rel.logical.LogicalProject} and so forth). * But you could override those factories so that, say, {@code filter} creates * instead a {@code HiveFilter}. * * <p>It is not thread-safe.  */","too long.",0,0,0
"//  TODO: Setting autocommit should not generate an exception as long as it is set to false   beeLine.autocommitStatus(getConnection());","} catch (Exception e) {",170,0.7789473684210526,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/beeline/src/java/org/apache/hive/beeline/DatabaseConnection.java
"//  TODO: precision and scale would be practically invalid for string conversion (38,38)","int scale = HiveDecimalUtils.getScaleForType(ptinfo);",1048,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizationContext.java
"//  TODO: Should this really default to FETCH_NEXT?","return FETCH_NEXT;",47,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/service/src/java/org/apache/hive/service/cli/FetchOrientation.java
"//  TODO: Not sure about the use of this. Should we instead use workerIdentity as sessionId?","this.metrics = LlapTaskSchedulerMetrics.create(displayName, sessionId);",386,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-tez/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapTaskSchedulerService.java
"//  @deprecated in favour of {@link HCatTable.#tableType(HCatTable.Type)}. To be removed in Hive 0.16.","public Builder isTableExternal(boolean isExternal) {",334,0.9417989417989417,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hcatalog/webhcat/java-client/src/main/java/org/apache/hive/hcatalog/api/HCatCreateTableDesc.java
