search_string,predict_under_code,line_no,similarity,filepath
"// TODO: This should not need to know about ProjectSettings - tfm","Project p = ProjectManager.getManager().getCurrentProject();",261,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/ui/explorer/ExplorerTree.java
"// TODO: Why can't we use ActionAddExistingNodes here? Bob.","Action action =",255,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/ui/explorer/ExplorerPopup.java
"// TODO: We'd like to test this in its new guise as PackageImport, but // we don't have a good way to do it currently","dontTest.add("Permission");",386,0.76,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/tests/org/argouml/model/TestAgainstUmlModel.java
""/*     * Constraint: This code only deals with 1 supplier per dependency!     * TODO: Do we need more?     *      * @see org.argouml.uml.ui.AbstractActionAddModelElement#doIt(java.util.List)     */"","*      AbstractTestActionAddDiagram#getValidNamespaceClasses()",76,0.26666666666666666,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/tests/org/argouml/uml/ui/TestActionClassDiagram.java
""/** * Abstract action to trigger creation of a new diagram. <p> * * ArgoUML shall never create a diagram for a read-only modelelement. * <p> * TODO: Bobs says, can we merge ActionAddDiagram with this class? * * @author michiel */"","class SimpleStateTransformer implements Transformer {",60,0.14634146341463414,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-transformer/src/org/argouml/transformer/SimpleStateTransformer.java
"// First of all, let's set up the duplicate hash. This hash contains // all the duplicate key for another key. // // TODO: every duplicate.put() is done twice - but how to avoid this?","duplicate.put(KeyStroke.getKeyStroke(KeyEvent.VK_MINUS, DEFAULT_MASK),",554,0.5463414634146342,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/ui/cmd/ShortcutMgr.java
"// TODO: This should get the containing project from the list of // targets, not from some global","Project project = ProjectManager.getManager().getCurrentProject();",213,0.7969924812030075,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/ui/ProjectActions.java
""/**         * TODO: Bob says - This is a really nasty horrible hack.         * ShadowFig should not extend FigNodeModelElement. Instead         * we require a base class FigNode with common behaviour of ALL         * nodes in ArgoUML. ShadowFig should extend that and         * FigNodeModelElement should extend that same base class adding         * common functionality for FigNode that represent model element.         * @see org.argouml.uml.diagram.ui.FigNodeModelElement#setShadowSize(int)         */"","too long.",0,0,0
""/** * A window that displays an exception to the user if we can't handle it * in any other way. *  * TODO: This has been partly converted to be a generic error dialog  * rather than something specific to exceptions.  This should be renamed * when that process is complete. */"","too long.",0,0,0
"// TODO: Don't use hardcoded colors here - tfm","elementName.getEditor()",206,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/ui/FindDialog.java
""/** * @author jaap.branderhorst@xs4all.nl * @since Jan 29, 2003 *  * TODO: For UML 2.x this needs to be changed to just a toggle which  * represents ReadOnly (frozen) or not (changeable). */"","* @since Jan 3, 2003",64,0.3626943005181347,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-diagrams-sequence2/src/org/argouml/sequence2/SequenceDiagramPropPanelFactory.java
""/**     * Save the project.     * @param file the File to save to     * @param pmw       the ProgressMonitor to be updated;     * @return true if successful     *     * TODO: Separate this into a Swing specific class - tfm     */"","private boolean isDeleteEventRequired(",508,0.16184971098265896,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-euml/src/org/argouml/model/euml/ModelEventPumpEUMLImpl.java
""/*         * Work in progress here to allow multiple details panes with different         * contents - Bob Tarling         */"","eastPane  =",573,0.8194444444444444,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/ui/ProjectBrowser.java
"// TODO: The following is MDR specific.  We need something generic // to all Model subsystems - tfm 20070716",""org.netbeans.mdr",",66,0.7638888888888888,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/util/Tools.java
""/** * This is the ""main"" class for the GUI subsystem.<p> * * Users of the GUI subsystem, i.e. components that are to place themselves * in any of the GUI components, register themselves in this class.<p> * * TODO: Add the rest of the registers to this. * * @author Linus Tolke * @since 0.21.3 */"","too long.",0,0,0
""/**     * The constructor.<p>     *     * TODO: Is this constructor used? What is the purpose with it?     *     * @param n the name to be localized     * @param subs the go rules     */"","public TargetManagerPanel() {",89,0.2222222222222222,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/modules/dev/src/org/argouml/dev/TargetManagerPanel.java
"// TODO: We shouldn't need this reflection any more once we have // convinced ourselves that everything with a setItemUID method // is implementing IItemUID","// convinced ourselves that everything with a getItemUID method",184,0.572972972972973,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/util/ItemUID.java
"// TODO support nested let expressions !","Object name = null;",622,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/profile/internal/ocl/EvaluateExpression.java
"// This is needed for a CommentEdge ... // TODO: Why doesn't CommentEdge implement IItemUID and be // handled with the mechanism above.","Method m = obj.getClass().getMethod("getUUID", (Class[]) null);",192,0.4413793103448276,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/util/ItemUID.java
""/**     * Sets the directory name where the profiles can be found. Initially,     * 'uml14' is used. TODO: Intermediate solution for UML 2.x support,     * please implement a better solution.     *      * @param dir Name of the directory for the profiles     */"","public static void setProfileDirectory(String dir) {",78,0.4549019607843137,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/profile/CoreProfileReference.java
"// TODO: This is in the wrong place.  It's not profile specific. // It needs to be moved to main XMI reading code. - tfm 20060326","String filename = modelFile.getName();",72,0.6709677419354839,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/profile/ZipModelLoader.java
"// This can be made public to allow others to extend their own persisters","private static boolean registerPersister(Class target, String tag,",101,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/persistence/AbstractFilePersister.java
"// Once all edges are connected do a compute route on each to make // sure that annotations and the edge port is positioned correctly // Only do this after all edges are connected as compute route // requires all edges to be connected to nodes. // TODO: It would be nice not to have to do this and restore annotation // positions instead.","too long.",0,0,0
""/**     * @param project the ArgoUML {@link Project} to save in file.     * @param file the {@link File} in which an ArgoUML {@link Project} will     * be persisted.     * @return the persister used and usable for file.     * @throws SaveException if saving the file goes wrong.     * @throws InterruptedException if an interrupt occurs while saving.     * TODO: move this to an helper class.     */"","too long.",0,0,0
""/** * TODO: This whole class needs to be updated to remove use of deprecated * methods and (hopefully) test multi-root and multi-project methods. *  * @since Nov 17, 2002 * @author jaap.branderhorst@xs4all.nl */"","* @since Jan 3, 2003",64,0.32710280373831774,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-diagrams-sequence2/src/org/argouml/sequence2/SequenceDiagramPropPanelFactory.java
"// Method 2: (assign data immediately, see end of file). // TODO: if we ever want to extend PathItemPlacement, // we should modify this, so that we also recognise any // subclass of PathItemPlacement. // Is the class name a PathItemPlacment? // TODO: Use class reference to make this dependency obvious","too long.",0,0,0
"// TODO: There are cyclic dependencies between ActionStereotypeView* // and FigNodeModelElement.  Register these actions opaquely since // we don't what they are. - tfm","stereotypesView.addRadioItem(new ActionStereotypeViewTextual(this));",710,0.5951219512195122,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/diagram/ui/FigNodeModelElement.java
"// TODO: Do we care?","if (Notation.findNotation(newLanguage) == null) {",176,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/notation/NotationSettings.java
"// TODO: break into 3 main member types // model, diagram and other","private final List<ProjectMember> members = new MemberList();",122,0.735632183908046,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/kernel/ProjectImpl.java
""/**     * Get an {@link AbstractFilePersister} for file.     *     * @param file the {@link File} in which an ArgoUML {@link Project} will     * be persisted.     * @return the appropriate persister for file or null if the file's     * extension doesn't match a supported persister.     * TODO: move this to an helper class.     */"","too long.",0,0,0
""/**     * Finds a type in a model by name     *     * FIXME: duplicated from the method with the same name in     * org.argouml.profile.internal.ModelUtils.     *     * @param s the type name     * @param model the model     * @return the type or <code>null</code> if the type has not been found.     */"","too long.",0,0,0
""/** * This class manages the projects loaded in argouml, * and what the current project is. <p> * * Classes in ArgoUML can ask this class for the current * project and set the current project.  Since we only have one * project in ArgoUML at the moment, this class does not manage a list * of projects like one would expect. This could be a nice extension * for the future of ArgoUML.  As soon as the current project is * changed, a property changed event is fired. <p> * * TODO: Move everything related to the creation of a project * into the ProjectFactory. * * @since Nov 17, 2002 * @author jaap.branderhorst@xs4all.nl * @stereotype singleton */"","too long.",0,0,0
""/**     * TODO: Is this used in places other than on Diagrams?  If so, it needs to     * stay in ProjectSettings (as well as being a DiagramSetting).     *      * @return Returns <code>true</code> if we show stereotypes in the explorer     */"","public boolean getShowStereotypesValue() {",667,0.48132780082987553,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/kernel/ProjectSettings.java
""/**     * @throws SAXException when things go wrong with SAX     * @throws IOException when there's an IO error     * @throws ParserConfigurationException when the parser finds wrong syntax     *      * TODO: Unused?     */"","* @throws DOMException",190,0.20212765957446807,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-diagrams-activity2/src/org/argouml/activity2/diagram/BaseDiagram.java
""/*         * Since this is (hopefully) a temporary solution, and nobody ever looks         * at the type of notation event, we can simplify from sending every         * existing event to one event only. But since there is no catch-all         * event defined, we just make one up. Rationale: reduce the number of         * total refreshes of the drawing.         */"","too long.",0,0,0
""/**     * Prefix identified as an implementation specific class.     * TODO: This should be generalized so it doesn't have to be changed     * each time a new implementation is created - tfm 20051109     */"","private static final String UML_PATH_PREFIX;",179,0.47115384615384615,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/tests/org/argouml/model/TestModel.java
"// TODO: This is temporary.  We need a new list for UML 2.x // The following UML 1.4 elements are not in UML 2.x","if (!"1.4".equals(Model.getFacade().getUmlVersion())) {",138,0.6865671641791045,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/tests/org/argouml/model/TestCoreFactory.java
""/** * TODO: This is currently just a mechanical merge of the tests in * from the generic Model test and the NSUML tests.  They need to be * reviewed & merged. * * @author euluis * @since 0.19.2 * @version 0.00 */"","* @since 0.17.3",52,0.15135135135135136,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/tests/org/argouml/uml/ui/TestSourcePathController.java
""/**     * Finds a classifier with a certain name.<p>     *     * Will only return first classifier with the matching name.     *     * TODO: Move to Model subsystem - tfm 20070307     *      * @param s is short name.     * @param ns Namespace where we do the search.     * @return the found classifier (or <code>null</code> if not found).     */"","too long.",0,0,0
""/*         * The UML 2.x package structure is *entirely* different, so we have to         * remap a bunch of stuff. Names without embedded colons (:) indicate         * that the entire package is remapped. e.g. Kernel->Core As a matter of         * fact the only package which did NOT get renamed or moved is UseCases.         *          * TODO: This section is very incomplete. - tfm         */"","too long.",0,0,0
""/**     * Set the URI for this project. <p>     *      * Don't use this directly! Use instead:     * {@link org.argouml.persistence.PersistenceManager     * #setProjectURI(URI, Project)}     * <p>     * TODO: Why isn't this deprecated or private if it is not to be used?     *      * @param theUri The URI to set.     */"","too long.",0,0,0
"// TODO: ProjectBrowser doesn't need to mediate this conversation // Use an event listener in the ToDoPane to communicate instead. - tfm","((ToDoPane) ProjectBrowser.getInstance().getTodoPane())",78,0.6627906976744186,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/cognitive/ui/ActionGoToCritique.java
""/** * The Project interface encapsulates all information about a designer's * project. It contains the list of diagrams and UML models, various project * properties such as the author's name, and defaults for various settings. * <p> * TODO: This interface was mechanically refactored from the implementation * class {@link ProjectImpl}. It needs to be reviewed and cleaned up, * eliminating methods which should be part of the public API and splitting the * interface into smaller function specific (e.g. TrashCan) interfaces. *  * @author Tom Morris <tfmorris@gmail.com>, Thomas Neustupny * @since 0.25.4 when it replaced the concrete class of the same name */"","too long.",0,0,0
"// TODO: This should listen for new target events  // fired by WizStep.updateTabToDo so that we // can decouple it from the ProjectBrowser.","if (lastPanel != null) {",151,0.5222929936305732,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/cognitive/ui/TabToDo.java
"//TODO: should fire its own event and ProjectBrowser //TODO: should register a listener","LOG.debug("single: "",529,0.75,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/ui/DetailsPane.java
""/** * Agency manages Critics.  Since classes are not really first class * objects in java, a singleton instance of Agency is made and passed * around as needed.  The Agency keeps a registry of all Critics that * should be applied to each type of design material. When a * design material instance is critiqued it asks Agency to apply all * registered Critic's.  In the current scheme there is a thread that * proactively, continuously critiques the Design at hand, even if * the user is idle! This is simple and it works.  The disadvantage * is that _all_ active critics related to a given design material are * applied, regardless of the reason for the critiquing and a lot of * CPU time is basically wasted.  <p> * * TODO: I am moving toward a more reactionary scheme in * which specific design manipulations in the editor cause critics * relevant to those manipulations to be applied.  This transition is * still half done.  Triggers are the critiquing requests.  The code * for triggers is currently dormant (latent?).<p> * * TODO: There is a strong dependency cycle between Agency and Designer.  They * either need to be merged into a single class or partitioned differently, * perhaps using an interface to break the cycle.  The Designer singleton gets * passed to almost every single part of the Critic subsystem, creating strong * coupling throughout. - tfm 20070620 * * @author Jason Robbins */"","too long.",0,0,0
""/**     * Reply true iff this Critic is relevant to the goals that the     * Designer is trying to achieve. By default, all Critic's are     * relevant regardless of the GoalModel. Really this is something for a     * ControlMech to compute, but if a subclass of Critic encapsulates     * some information you may need to override this method. <p>     *     * TODO: I would like a better default action, but goals     * are typed and their values must be interpreted by critics. They     * are not as generic as the DecisionModel.     *     * @param dsgr the designer     * @return true if relevant     */"","too long.",0,0,0
""/* TODO:  THIS IS A HACK.	 * A much better way of doing this would be not to start	 * the critic in the first place.	 */"","if (Configuration.getBoolean(getCriticKey(), true)) {",267,0.3333333333333333,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/cognitive/Critic.java
""/**     * Return true iff the given ToDoItem is still valid and should be     * kept in the given designers ToDoList. Critics that are not     * enabled should always return false so that their ToDoItems will     * be removed. Subclasses of Critic that supply multiple offenders     * should always override this method. <p>     *     * By default this method basically asks the critic to again     * critique the offending Object and then it checks if the     * resulting ToDoItem is the same as the one already posted. This is     * simple and it works fine for light-weight critics. Critics that     * expend a lot of computational effort in making feedback that can     * be easily check to see if it still holds, should override this     * method. <p>     *     * TODO: Maybe ToDoItem should carry some data to make     * this method more efficient.     *     * {@inheritDoc}     */"","too long.",0,0,0
""/** * The DecisionModel is part of the state of the Designer.  It * describes what types of decisions, or design issues, the Designer * is thinking about at the current time.  Critics that are relevant to * those decisions are made active, Critics that are not relevant are * made inactive. * * TODO: There is some notion that each decision has a * certain importanance at a certain time, but I have not followed * through on that because I don't have good examples of how to * quantify the importance of a decision. * * TODO: Right now the individual decisions are just * Strings, maybe they should have some non-atomic structure? * * @author Jason Robbins */"","too long.",0,0,0
"// How much control should critics have over when they are relavant? // Does doing that in code instead of declaratively limit reasoning? // How does using more semantically rich method calls impact // componentization?","class CurDecisionCM implements ControlMech {",109,0.47107438016528924,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/cognitive/StandardCM.java
""/** * This class models the designer who is building a complex design in * some application domain and needs continuous feedback to aid in the * making of good design decisions.<p> * * <strong>This area needs work, especially as it is a * central idea of Argo.</strong><p> * * Currently (almost) everything is hardcoded. What can be configurable??<p> * * The ToDoList is dependent on this class, * i.e. each designer has its ToDoList.<p> * * Each designer has his own Agency, * which is the only class that knows all the critics.<p> * * This class listens to property changes from ...?<p> * * A designer can create ToDo Items, just like the critics. Hence the designer * implements the Poster interface.<p> * * TODO: There is a strong dependency cycle between Agency and Designer.  They * either need to be merged into a single class or partitioned differently, * perhaps using an interface to break the cycle.  The Designer singleton gets * passed to almost every single part of the Critic subsystem, creating strong * coupling throughout. - tfm 20070620 * * @author Jason Robbins */"","too long.",0,0,0
""/**     * Return the default type for a parameter.     *      * @return a Classifier to use as the default type     * TODO: This belongs in ProjectSettings. - tfm     */"","public Object getDefaultAttributeType();",293,0.49382716049382713,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/kernel/Project.java
"// TODO: at the moment setSelectedComponent doesn't take into account // the rather complex tab selection mechanism of DetailsPane. The tab // selection mechanism must be refactored.","* commented out next piece to remove failure of testcase. The testcase",194,0.5555555555555556,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/tests/org/argouml/ui/TestDetailsPane.java
""/**     * ToDoItems that the designer has explicitly indicated that (s)he considers     * resolved.     * <p>     * TODO: generalize into a design rationale logging facility.     */"","private Set<ResolvedCritic> resolvedItems;",115,0.6403940886699507,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/cognitive/ToDoList.java
"// TODO: setText in GEF should call setBounds instead of directly // changing x, y, w, h - then we will have an event generated // correctly in GEF","final FigGroup group = (FigGroup) getGroup();",123,0.632183908045977,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-diagrams-activity2/src/org/argouml/activity2/diagram/FigNotation.java
""/**     * Handle firing a notation event.     * <p>     * TODO: This needs to be managed on a per-diagram or per-project basis.     *     * @param event The event to be fired.     * @param listener The listener.     */"","private void setNewTrigger(Transition transition, Event event) {",989,0.14285714285714285,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-mdr/src/org/argouml/model/mdr/UmlFactoryMDRImpl.java
""/**     * Indicates the end of the range for notation events.<p>     *      * TODO: Remove this - not used anyway.     *     * @return the last id reserved for events.     */"","public int getEventEndRange() {",78,0.5562130177514792,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/application/events/ArgoEvent.java
""/**     * Handle firing a diagram appearance event.     * <p>     * TODO: This needs to be managed on a per-diagram or per-project basis.     *     * @param event The event to be fired.     * @param listener The listener.     */"","private void setNewTrigger(Transition transition, Event event) {",989,0.13559322033898305,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-mdr/src/org/argouml/model/mdr/UmlFactoryMDRImpl.java
"// TODO: This is currently duplicated from MetaDataCache - must find a // common place in model facade","private void populateClassMaps(",165,0.8194444444444444,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-diagrams-activity2/src/org/argouml/activity2/diagram/BaseDiagram.java
"// Andreas: this is just temporary for the uml2 pre-alpha versions.","private static boolean showUml2warning = true;",151,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/application/Main.java
""/**     * Sets the body of an expression.     *     * TODO: This operation is fooling the user     * in thinking that the body of the object is changed.     * Instead, a new object is created.     * There is no other way: a MExpression can not be altered,     * once created!     * So, this operation returns a newly created object instead.     *     * @param handle The expression to modify.     * @param body The body to set.     * @return The newly created expression.     */"","too long.",0,0,0
"// TODO: This should happen in GEF","firePropChange("text", oldText, s);",121,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-diagrams-activity2/src/org/argouml/activity2/diagram/FigNotation.java
"// TODO: Remove listeners for add/remove events","}",88,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-diagrams-activity2/src/org/argouml/activity2/diagram/FigCompartment.java
""/**     * Prevent italic events if italic does not change.     * TODO: GEF should manage this after GEF 0.13.4 is included.     */"","public void setUnderline(boolean u) {",136,0.6711409395973155,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-diagrams-activity2/src/org/argouml/activity2/diagram/FigNotation.java
"// TODO: Move an empty implementation to FigGroup in GEF","protected void positionChildren() {",68,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-diagrams-activity2/src/org/argouml/activity2/diagram/FigBasePresentation.java
"// TODO: Note copy/paste code in FigEntryPoint - where is this code // better placed in GEF?","LayerPerspective lp = (LayerPerspective) getLayer();",51,0.4166666666666667,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-diagrams-deployment2/src/org/argouml/deployment2/diagram/FigPort.java
"// // !! TODO: All code below here is duplicated in FigBaseNode. The reason // is the GEF defect - http://gef.tigris.org/issues/show_bug.cgi?id=358 // Once we have taken a release of GEF with that fix we can remove this // code. //","@Override",46,0.47619047619047616,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-diagrams-activity2/src/org/argouml/activity2/diagram/FigComposite.java
""/** * Mode to create a link between two FigClassifierRoles. * TODO: Provide a ModeFactory and then this class can become package scope. * @author penyaskito */"","public class TestSequenceDiagramModule extends TestCase {",46,0.23529411764705882,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-diagrams-sequence2/tests/org/argouml/sequence2/TestSequenceDiagramModule.java
"// Mark the contain FigPoly as complete. // TODO: I think more work is needed in GEF to either do this // automatically when both ends are set or at the very least // Give a setComplete method on FigPolyEdge that calls its // contained poly","FigPoly poly = (FigPoly) returnEdge.getFig();",162,0.29694323144104806,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-diagrams-sequence2/src/org/argouml/sequence2/diagram/ModeCreateMessage.java
"// TODO: this shouldn't be hardcoded // 20 is the height of the spline // 50 is the default activation height","points[i].y = fe.getFirstPoint().y + DEFAULT_ACTIVATION_HEIGHT;",151,0.5166666666666667,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-diagrams-sequence2/src/org/argouml/sequence2/diagram/ModeCreateMessage.java
"// TODO: Move the magic number 4 to a descriptive constant","+ nameFig.getMinimumHeight() + 4;",118,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-diagrams-sequence2/src/org/argouml/sequence2/diagram/FigHead.java
""/** * Brooms all the message which y coordinate is upper than the position * of the broom. * TODO: Provide a ModeFactory and then this class can become package scope. * @author penyaskito */"","public class TestSequenceDiagramModule extends TestCase {",46,0.20454545454545456,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-diagrams-sequence2/tests/org/argouml/sequence2/TestSequenceDiagramModule.java
""/* This is a temporary hack until the notation provider         * for a SD Message will be able to parse successfully when the sequence         * number is missing.         * Remove this method completely then.*/"","notationSettings.setShowSequenceNumbers(true);",148,0.45320197044334976,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-diagrams-sequence2/src/org/argouml/sequence2/diagram/FigMessage.java
"// TODO: calcBounds is called by SelectionManager when the Fig is // dragged. This code is needed to reposition any self message // as they are become detached from their classifier role // (see issue 5562). The cause of the detachment is not yet // understood. // Unfortunately calcBounds is called from several other places // so the code here is not optimal but is the best workaround until // ArgoUML can provide its own replacement SelectionManager for // sequence diagram requirements // See - http://gef.tigris.org/issues/show_bug.cgi?id=344","too long.",0,0,0
""/**     * The default behaviour from FigEdgeModelElement is not correct     * here. See issue 5005. TODO: We must determine what to do here but for     * now doing nothing is better. I'm not sure why the super method would     * not work as I would expect that to do nothing if the ends are already     * correct.     * @return true at all times for now     */"","too long.",0,0,0
""/**     * Create an empty but initialized instance of a UML Parameter.     *     * @return an initialized UML Parameter instance.     * TODO: This needs an extra parameter to specify the model/extent where     * the new element should be created.     */"","public Object createAbstraction();",59,0.47619047619047616,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model/src/org/argouml/model/CoreFactory.java
"// Convert to bounding box // Very screwy!  GEF sometimes uses center and sometimes upper left // TODO: GEF also positions text at the nominal baseline which is // well inside the bounding box and gives the overall size incorrectly","Rectangle r = new Rectangle(center.x - (size.width / 2),",349,0.20657276995305165,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/diagram/ui/PathItemPlacement.java
""/** * This is the interface for registering interest in events sent from * the model component.<p> * * Neither the registration or unregistration, nor the events themselves * contain any reference to the model implementation.  Instead they * use the {@link java.beans.PropertyChangeListener}, * {@link java.beans.PropertyChangeEvent} to * deliver events.<p> * * The reference to the listener is a WeakReference so you don't need to * call removeWHATEVERListener, you can just forget about your listener * and it is eventually finalized and removed. This also means that you * will have to keep a reference to your listener while it is active. * Since the garbage collecting mechanism is not really deterministic * a forgotten about listener might still receive events. Unless it can * handle them in a harmless way, this approach should not be used. * * TODO: (Is this still true or does it refer to the NSUML * implementation? - tfm 20051109) * (This is part of the contract that is established between the Model * subsystem and its users. If that is not fulfilled by the current * implementation, then the current implementation is incorrect. * Linus 20060411).<p> * * TODO: What event names? * The event names generated are {@link String}s and their values and * meanings are not really well documented. In general they are the * name of an an association end or attribute in the UML metamodel.<p> * * Here are some highlights:<ul> * <li>""remove"" - event sent when the element is removed. * </ul> * * @author Linus Tolke */"","too long.",0,0,0
""/**     * Create an empty but initialized instance of a UML Method.     *     * @return an initialized UML Method instance.     * TODO: This needs an extra parameter to specify the model/extent where     * the new element should be created.     */"","public Object createAbstraction();",59,0.4878048780487805,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model/src/org/argouml/model/CoreFactory.java
""/**     * Create an empty but initialized instance of a UML Binding.     *     * @return an initialized UML Binding instance.     * TODO: This needs an extra parameter to specify the model/extent where     * the new element should be created.     */"","public Object createAbstraction();",59,0.4838709677419355,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model/src/org/argouml/model/CoreFactory.java
""/**     * Returns names of all metamodel value elements including datatypes,     * enumerations, and primitive types.     *      * TODO: This method rightly belongs in a separate interface dealing     * with instances of MOF types as opposed to UML types like all the     * rest of the methods here do.     *      * @return Collection containing Strings with names of all metatypes     */"","too long.",0,0,0
""/**     * Returns names of all metatypes in metamodel.     *      * TODO: This method rightly belongs in a separate interface dealing     * with instances of MOF types as opposed to UML types like all the     * rest of the methods here do.     *      * @return Collection containing Strings with names of all metatypes     */"","too long.",0,0,0
""/**     * Create an empty but initialized instance of a UML Class.     *     * @return an initialized UML Class instance.     * TODO: This needs an extra parameter to specify the model/extent where     * the new element should be created.     */"","public Object createAbstraction();",59,0.4918032786885246,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model/src/org/argouml/model/CoreFactory.java
""/**     * Create an empty but initialized instance of a UML AssociationClass.     *      * @return an initialized UML AssociationClass instance.     * TODO: This needs an extra parameter to specify the model/extent where     * the new element should be created.     */"","too long.",0,0,0
""/**     * Create an empty but initialized instance of an Artifact     *      * @since UML 1.4     * @return an initialized Artifact instance.     * TODO: This needs an extra parameter to specify the model/extent where     * the new element should be created.     */"","void deleteEnumeration(Object elem) {",1871,0.12380952380952381,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-mdr/src/org/argouml/model/mdr/CoreFactoryMDRImpl.java
