search_string,predict_under_code,line_no,similarity,filepath
"//  Call the function","Object result = FunctionRegistry.invoke(udfMethod, udf, conversionHelper",193,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFBridge.java
"//     LOG.info("har location : " + harLocn);","return harLocn;",66,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hcatalog/core/src/main/java/org/apache/hive/hcatalog/har/HarOutputCommitterPostProcessor.java
"/*    * (non-Javadoc)   *   * @see java.sql.Statement#executeUpdate(java.lang.String, java.lang.String[])    */","* org.apache.hadoop.hive.ql.security.authorization.HiveAuthorizationProvider",52,0.2616822429906542,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hcatalog/core/src/main/java/org/apache/hive/hcatalog/storagehandler/DummyHCatAuthProvider.java
"/*      * A WindowFrame may contain just the Start Boundary or in the     * between style of expressing a WindowFrame both boundaries     * are specified.      */","start = processBoundary(type, (ASTNode) node.getChild(0));",14034,0.591715976331361,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
"//  The partitioning columns of the child RS are more specific than   those of the parent RS.","List<ExprNodeDesc> parentPCs = pRS.getConf().getPartitionCols();",141,0.8527131782945736,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/correlation/ReduceSinkDeDuplicationUtils.java
"//  Sample the first batch processed for variable sizes.","updateAvgVariableSize(batch);",437,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorGroupByOperator.java
"//  Phase 1 - create objects.","while (true) {",68,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/test/org/apache/hadoop/hive/ql/io/TestIOContextMap.java
"//  update for "{\"writeid\":0,\"bucketid\":536936448,\"rowid\":1}\t60\t80"","{"{\"writeid\":10000001,\"bucketid\":536936448,\"rowid\":0}\t60\t88", "warehouse/t/delta_10000001_10000001_0000/bucket_00001"},",409,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/test/org/apache/hadoop/hive/ql/TestTxnNoBuckets.java
"//  count (1)","rowCnt = getRowCnt(pctx, tsOp, tbl);",428,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/StatsOptimizer.java
"// case 2: 23:59:59.999999999","cal = Calendar.getInstance();",131,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/test/org/apache/hadoop/hive/ql/io/parquet/serde/TestParquetTimestampUtils.java
"//  Fail - "transactional" is set to true, and the table is bucketed, but doesn't use ORC","try {",132,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/TestAcidTableSetup.java
"//  Use the expressions from Reduce Sink.","minFinalFnOIs.add(rsValueCols.get(0).getWritableObjectInspector());",695,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/DynamicPartitionPruningOptimization.java
"//  want the values which are not skewed","if (skewed == false) {",545,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/SkewJoinOptimizer.java
"//  Only specified nodes of these types will be walked.   Empty set means all the nodes will be walked.","private HashSet<Class<? extends Node>> nodeTypes = new HashSet<Class<? extends Node>>();",48,0.7086614173228346,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/lib/LevelOrderWalker.java
"//  Valid txn list might be generated for a query compiled using this   command, thus we need to reset it","conf.unset(ValidTxnList.VALID_TXNS_KEY);",1779,0.8057553956834532,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/Driver.java
"//  run in the vectorized mode.","if (hiveConf.getBoolVar(HiveConf.ConfVars.HIVE_VECTORIZATION_ENABLED) ||",87,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/PhysicalOptimizer.java
"//  At this point. one p=2 task and task3(p=1) running. Ask for another p1 task.","tsWrapper.allocateTask(task4, hostsH1, priority1, clientCookie4);",1339,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-tez/src/test/org/apache/hadoop/hive/llap/tezplugins/TestLlapTaskSchedulerService.java
"//  Write files inside the sub-directory.","Path subDir = fileStatus.getPath();",192,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/parse/repl/dump/io/FileOperations.java
"//  If it is a sub-directory, then recursively list the files.","listNewFilesRecursively(destFs, fileStatus.getPath(), newFiles);",3591,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java
"// for thread safe","orgHiveLoader = conf.getClassLoader();",39,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/metastore/src/java/org/apache/hadoop/hive/metastore/SerDeStorageSchemaReader.java
"//  Otherwise, we add to the join specs","if (join.getJoinType() != JoinRelType.INNER) {",222,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveJoinToMultiJoinRule.java
"//  If the target hash table is on disk, spill this row to disk as well to be processed later","if (isOnDisk(partitionId)) {",961,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/HybridHashTableContainer.java
"// this is a contrived example, in practice this query would of course fail after drop table","cpr = driver.compileAndRespond("select a from T6", true);",2314,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/test/org/apache/hadoop/hive/ql/lockmgr/TestDbTxnManager2.java
"//  It is a view","ctx.addViewTokenRewriteStream(viewFullyQualifiedName, tokens);",208,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/parse/ParseDriver.java
"//  Not propagated.","fastSerializationScale = -1;",80,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/storage-api/src/java/org/apache/hadoop/hive/common/type/FastHiveDecimal.java
"//  Create the final Reduce Sink Operator","ReduceSinkDesc rsDescFinal = PlanUtils.getReduceSinkDesc(",782,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/DynamicPartitionPruningOptimization.java
"//  From https://msdn.microsoft.com/en-us/library/ms190476.aspx   e1 / e2   Precision: p1 - s1 + s2 + max(6, s1 + p2 + 1)   Scale: max(6, s1 + p2 + 1)","// e1 * e2",107,0.6741573033707865,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPMultiply.java
"//  Let the Processor control start for Broadcast inputs.","// TODO For now, this affects non broadcast unsorted cases as well. Make use of the edge",422,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/TaskRunnerCallable.java
"//  since we are adding the user name to the scratch dir, we do not   need to give more permissions here","fs.mkdirs(tezDir);",1404,0.7819548872180451,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/tez/DagUtils.java
"//  If the schema version is already checked, then go ahead and use this metastore","if (isSchemaVerified.get()) {",9023,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java
"//  6.1 child can be EXPR AS ALIAS, or EXPR.","ASTNode child = (ASTNode) exprList.getChild(i);",4440,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java
"//  leftInputRel contains unique keys   i.e. each row is distinct and can group by on all the left","// fields",2641,0.5818181818181818,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveRelDecorrelator.java
"//  Store the inputs in a HashMap since we can't get a ReadEntity from inputs since it is   implemented as a set.ReadEntity is used as the key so that the HashMap has the same behavior   of equals and hashCode","Map<ReadEntity, ReadEntity> readEntityMap =",1117,0.5991561181434599,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/plan/PlanUtils.java
"//  If this operator has been visited already by the rule,   we do not need to apply the optimization","if (registry != null && registry.getVisited(this).contains(node)) {",117,0.7401574803149606,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/test/org/apache/hadoop/hive/ql/optimizer/calcite/TestCBORuleFiredOnlyOnce.java
"//  the oldSplit may be null during the split phase","if (oldSplit == null) {",174,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/io/parquet/vector/VectorizedParquetRecordReader.java
"//  First create the archive in a tmp dir so that if the job fails, the","// bad files don't pollute the filesystem",1738,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/DDLTask.java
"//  Close the session before we have to wait again.","closeSession(ss);",624,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/stats/StatsUpdaterThread.java
"// deltes can't be raw format","FileStatus[] files = fs.listStatus(dir, isRawFormat ? AcidUtils.originalBucketFilter",828,0.5161290322580645,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/CompactorMR.java
"//  OPERATION_ID","return OPERATION_ID;",81,0.8235294117647058,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/service-rpc/src/gen/thrift/gen-javabean/org/apache/hive/service/rpc/thrift/TOperationHandle.java
"//  short-circuited on client-side, verifying that it's an empty object, not null","assertEquals(0,aggrStatsEmpty.getPartsFound());",1457,0.8214285714285714,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/standalone-metastore/src/test/java/org/apache/hadoop/hive/metastore/TestHiveMetaStore.java
"//  Read the newly added db via CachedStore","dbRead = cachedStore.getDatabase(DEFAULT_CATALOG_NAME, dbName2);",156,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/standalone-metastore/src/test/java/org/apache/hadoop/hive/metastore/cache/TestCachedStore.java
"/*        * Multi-Key specific declarations.        */","// None.",179,0.9393939393939394,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/vector/mapjoin/VectorMapJoinInnerBigOnlyMultiKeyOperator.java
"//  The number of files for the table should be same as number of buckets.","int bucketCount = p.getBucketCount();",289,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/AbstractBucketJoinProc.java
"//  get the join keys from parent ReduceSink operators","for (Operator<? extends OperatorDesc> parentOp : parentOps) {",477,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/AbstractSMBJoinProc.java
"//  whether all files are not sufficient to reach sizeLeft","public boolean allFile;",243,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/SamplePruner.java
"//  Not in VRB mode - the new cache data is ready, we should use it.","CacheWriter cacheWriter = currentFileRead.getCacheWriter();",880,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/SerDeEncodedDataReader.java
"//  Directory removal will be handled by cleanup at the SessionState level.","if (cnt > 0) {",68,0.2972972972972973,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hplsql/src/main/java/org/apache/hive/hplsql/functions/FunctionOra.java
"//  Use only 1 reducer if no reduce keys","if (reduceKeys.size() == 0) {",843,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/HiveOpConverter.java
"//  Only set when setting up the secure config for ZK.","private final String disableMessage;",104,0.7107438016528925,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-client/src/java/org/apache/hadoop/hive/registry/impl/ZkRegistryBase.java
"//  REPL LOAD","private void initReplLoad(ASTNode ast) throws SemanticException {",234,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/parse/ReplicationSemanticAnalyzer.java
"//  Make room for remainder.","fastScaleUp(",8815,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/storage-api/src/java/org/apache/hadoop/hive/common/type/FastHiveDecimalImpl.java
"//  Resolve storage handler (if any)","try {",319,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/plan/PlanUtils.java
"//  Restore default cost model","optCluster.invalidateMetadataQuery();",2163,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java
"//  Test that input name does not change IOContext returned, and that each thread gets its own.","final Configuration conf1 = new Configuration();",177,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/test/org/apache/hadoop/hive/ql/io/TestIOContextMap.java
"//  Ignore exceptions from destroy","LOG.info(ex.getLocalizedMessage());",137,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapSliderUtils.java
"//  this is always non-null when conversion is completed","private Operator<?> fileSink;",347,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/SimpleFetchOptimizer.java
"//  True if both are null","}",481,0.6031746031746031,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/udf/ptf/ValueBoundaryScanner.java
"// Utility methods used to store pairs of ints as long.","private static long makeIntPair(int first, int second) {",1505,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-server/src/java/org/apache/hadoop/hive/llap/cache/BuddyAllocator.java
"//  is the nullIndicator","nullIndicatorPos =",2413,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveRelDecorrelator.java
"//  for group-by, values with same key on top-K should be forwarded  flag used to control how TopN handled for PTF/Windowing partitions.","None",None,None,None
"// get default value to be be stored in metastore","String defaultValueText  = tokenStream.toOriginalString(defaultValueAST.getTokenStartIndex(),",944,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/parse/BaseSemanticAnalyzer.java
"//  Add a new key or add a value to an existing key?","if (random.nextBoolean() || verifyTable.getCount() == 0) {",199,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/test/org/apache/hadoop/hive/ql/exec/vector/mapjoin/fast/TestVectorMapJoinFastLongHashSet.java
"//  This one can be pushed","pushedPredicate =",466,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hbase-handler/src/java/org/apache/hadoop/hive/hbase/HBaseStorageHandler.java
"//  there is already a predicate on this src.","continue;",3525,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
"//  1. OB Expr sanity test   in strict mode, in the presence of order by, limit must be","// specified",3779,0.45977011494252873,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java
"//  adding DP ColumnInfo to the RowSchema signature","ArrayList<ColumnInfo> signature = inputRS.getSignature();",1305,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/GenMapRedUtils.java
"//  There are two areas of exploration for optimization here.   1.  We're serializing the schema with every object.  If we assume the schema       provided by the table is always correct, we don't need to do this and       and can just send the serialized bytes.   2.  We serialize/deserialize to/from bytes immediately.  We may save some       time but doing this lazily, but until there's evidence this is useful,","too long.",0,0,0
"//  Get input data","byte[] input;",70,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contrib/src/java/org/apache/hadoop/hive/contrib/fileformat/base64/Base64TextOutputFormat.java
"//  Master node will serialize readercontext and will make it available  at slaves.","}",60,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hcatalog/src/test/e2e/hcatalog/udfs/java/org/apache/hive/hcatalog/utils/DataReaderMaster.java
"/*  256 files x 1000 size for 1 splits  */",""ETLSplitStrategy", /* 256 files x 1000 size for 9 splits */",510,0.7654320987654321,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestInputOutputFormat.java
"// arrowAllocatorLimit is ignored if an allocator was previously created","public synchronized RootAllocator getOrCreateRootAllocator(long arrowAllocatorLimit) {",46,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/io/arrow/RootAllocatorFactory.java
"//  Is the grouping sets data consumed in the current in MR job, or","// does it need an additional MR job",6518,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
"// completion of txnid:txnIdSelect","writeId = txnMgr.getTableWriteId("default", "tab1");",1578,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/test/org/apache/hadoop/hive/ql/lockmgr/TestDbTxnManager2.java
"//  Write a value to the column vector, and return back the byte buffer used.","private static byte[] writeToBytesColumnVector(int rowIdx, BytesColumnVector col, int writeSize, byte val) {",81,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/storage-api/src/test/org/apache/hadoop/hive/ql/exec/vector/TestBytesColumnVector.java
"//  When reading the file for first time we get the orc tail from the orc reader and cache it   in the footer cache. Subsequent requests will get the orc tail from the cache (if file   length and modification time is not changed) and populate the split info. If the split info   object contains the orc tail from the cache then we can skip creating orc reader avoiding   filesystem calls.","too long.",0,0,0
"//  Obviously different expressions.","isPartitionOrderBy = true;",4644,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java
"//  Assert the actual stack traces are exactly equal to the written ones,    and are contained in "stackTraces" list in the submission order:","checkException(oomeStr, stackTraces.get(0));",117,0.6857142857142857,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/test/org/apache/hadoop/hive/ql/exec/errors/TestTaskLogProcessor.java
"//  map from newInput","Map<Integer, Integer> mapNewInputToProjOutputs = new HashMap<>();",529,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveRelDecorrelator.java
"//  retain only the largest value for a register index","for (Map.Entry<Integer, Byte> entry : hsr.getSparseMap().entrySet()) {",159,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/standalone-metastore/src/main/java/org/apache/hadoop/hive/common/ndv/hll/HLLSparseRegister.java
"//  Probe space should be at least equal to the size of our designated wbSize","maxProbeSize = Math.max(maxProbeSize, wbSize);",151,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/HybridHashTableContainer.java
"//  Skewed columns stuff.","queryText = "select \"SD_ID\", \"SKEWED_COL_NAME\" from " + SKEWED_COL_NAMES + """,807,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/MetaStoreDirectSql.java
"//  key * 21","key = key ^ (key >>> 28);",3991,0.36363636363636365,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/storage-api/src/java/org/apache/hadoop/hive/common/type/FastHiveDecimalImpl.java
"//  1. deal with non-partition columns","for (int i = 0; i < this.columns.size(); i++) {",194,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/parse/ColumnStatsAutoGatherContext.java
"//  dummy instantiation to make sure any static/ctor code blocks of that   driver are loaded and ready to go.","DriverManager.registerDriver(new FakeDerby());",63,0.8108108108108109,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/standalone-metastore/src/test/java/org/apache/hadoop/hive/metastore/TestObjectStoreInitRetry.java
"//  the name of the dag is what is displayed in the AM/Job UI","String dagName = utils.createDagName(conf, queryPlan);",395,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezTask.java
"//  Note that this is not real double hashing since we have consistent hash on top.","index = Hashing.consistentHash(hash1 + iter * hash2, locations.size());",91,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/tez/HostAffinitySplitLocationProvider.java
"//  Can't vectorize","return null;",2981,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizationContext.java
"//  Read the value and key length for the first record.","int hashCode = (int)writeBuffers.unsafeReadNByteLong(Ref.getOffset(oldRef)",763,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/BytesBytesMultiHashMap.java
"//  List of conf entries not to turn into env vars","transient Set<String> blackListedConfEntries = null;",92,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/ScriptOperator.java
"//  if limit is greater than available rows then do not update   statistics","if (limit <= parentStats.getNumRows()) {",2410,0.9090909090909091,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/stats/annotation/StatsRulesProcFactory.java
"/*  this is the bad part - the vectorized UDF returns the right result  */","return new Text("Unvectorized");",35,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/itests/custom-udfs/udf-vectorized-badexample/src/main/java/hive/it/custom/udfs/GenericUDFRot13.java
"/*    * (non-Javadoc)   *   * @see java.sql.CallableStatement#setAsciiStream(java.lang.String,   * java.io.InputStream)    */","* org.apache.hadoop.hive.ql.security.authorization.HiveAuthorizationProvider",52,0.23728813559322035,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hcatalog/core/src/main/java/org/apache/hive/hcatalog/storagehandler/DummyHCatAuthProvider.java
"//  An actual list, deser its values","List listData = (List) datum;",396,0.90625,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/serde/src/java/org/apache/hadoop/hive/serde2/avro/AvroDeserializer.java
"//  create new agg function calls and rest of project list together","for (AggregateCall oldCall : oldCalls) {",175,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveAggregateReduceFunctionsRule.java
"/*    * (non-Javadoc)   *   * @see java.sql.Statement#setFetchSize(int)    */","* org.apache.hadoop.hive.ql.security.authorization.HiveAuthorizationProvider",52,0.3783783783783784,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hcatalog/core/src/main/java/org/apache/hive/hcatalog/storagehandler/DummyHCatAuthProvider.java
"//  partition walker working on","Deadline.startTimer("getAggrPartitionColumnStatistics");",310,0.5945945945945946,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/cache/CachedStore.java
"//  instantiate new factory instance only if current one is not valid.","if (factoryClassName == null){",72,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hcatalog/webhcat/java-client/src/main/java/org/apache/hive/hcatalog/api/repl/ReplicationTask.java
"//  extra columns is difference between referenced columns vs needed   columns. The difference could be partition columns.","List<String> partitionCols = new ArrayList<>(referencedColumns.size());",646,0.7204968944099379,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/stats/StatsUtils.java
"//  check if this user has grant privileges for this privileges on this   object","// map priv being granted to required privileges",43,0.9508196721311475,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/GrantPrivAuthUtils.java
"/*        * for each predicate:       * - does it refer to one or many aliases       * - if one: add it to the filterForPushing list of that alias       * - if many: add as a filter from merging trees.        */","for(ASTNode nodeFilter : node.getFiltersForPushing().get(0) ) {",9924,0.22784810126582278,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
"//  Cannot entries while we currently hold read lock, so keep track of them to delete later.","Set<CacheEntry> entriesToRemove = new HashSet<CacheEntry>();",430,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/cache/results/QueryResultsCache.java
"//  Definitely a short; most shorts fall here","return true;",3134,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/storage-api/src/java/org/apache/hadoop/hive/common/type/FastHiveDecimalImpl.java
"//  Use the serialization scale and format the string with trailing zeroes (or   round the decimal) if necessary.","return",738,0.8227848101265823,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/storage-api/src/java/org/apache/hadoop/hive/common/type/HiveDecimal.java
"//  Report the row if its the first row","LOG.warn("" + unmatchedRows + " unmatched rows are found: " + rowText);",192,0.6363636363636364,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contrib/src/java/org/apache/hadoop/hive/contrib/serde2/RegexSerDe.java
"//  Serialize using the SerDe, then below deserialize using DeserializeRead.","DruidWritable writable = (DruidWritable) serDe.serialize(rowObject, inspector);",860,0.2857142857142857,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/druid-handler/src/test/org/apache/hadoop/hive/druid/serde/TestDruidSerDe.java
"//  Original hashcode, with 0-d low bits.","return (int)(hashPart & (1 << (position - 1)));",977,0.6126126126126126,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/BytesBytesMultiHashMap.java
"//  Return an evaluator depending on the return type","if(wantManyQuantiles) {",175,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDAFPercentileApprox.java
